Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Elastic Strain (in/in)
1	4.0307	2.7406	0.	3.4246e-004
2	5.0757	2.5087	0.	2.5584e-004
3	4.2234	3.358	0.	2.9834e-004
4	5.4639	4.065	0.	1.8174e-004
5	2.4009	1.71	0.	2.5241e-004
6	2.3945	0.67838	0.	1.9752e-004
7	4.7438	0.57296	0.	1.3781e-004
8	4.3403	5.0791	0.	1.8781e-004
9	5.9165	3.2092	0.	1.853e-004
10	2.221	5.1796	0.	1.737e-004
11	1.1066	3.8624	0.	3.6697e-004
12	5.3435	1.4202	0.	1.8802e-004
13	4.8672	4.67	0.	2.3325e-004
14	5.7554	0.72756	0.	1.4742e-004
15	4.5594	5.4741	0.	1.3978e-004
16	1.42	2.7132	0.	3.642e-004
17	1.0861	4.9514	0.	3.153e-004
18	1.2717	1.2885	0.	2.8792e-004
19	6.7145	0.93087	0.	1.4843e-004
20	7.7445	1.1163	0.	1.3253e-004
21	8.8409	1.2756	0.	1.2415e-004
22	10.073	1.3674	0.	1.1002e-004
23	11.335	1.2907	0.	1.0143e-004
24	12.582	1.2323	0.	9.0711e-005
25	13.781	1.2109	0.	7.7849e-005
26	14.931	1.197	0.	6.9104e-005
27	16.081	1.1887	0.	6.0079e-005
28	17.209	1.1849	0.	5.1439e-005
29	18.342	1.1824	0.	4.3061e-005
30	19.472	1.1923	0.	3.523e-005
31	20.602	1.1914	0.	2.7901e-005
32	21.734	1.1925	0.	2.1352e-005
33	22.866	1.1954	0.	1.6266e-005
34	22.857	2.3937	0.	2.0423e-005
35	22.853	3.6006	0.	2.0448e-005
36	22.86	4.7959	0.	1.6343e-005
37	21.727	4.799	0.	2.1404e-005
38	20.597	4.7993	0.	2.7941e-005
39	19.46	4.7967	0.	3.5332e-005
40	18.328	4.7973	0.	4.322e-005
41	17.202	4.781	0.	5.154e-005
42	16.08	4.7812	0.	6.011e-005
43	14.951	4.7659	0.	6.8908e-005
44	13.816	4.7857	0.	7.7319e-005
45	12.673	4.7915	0.	8.9101e-005
46	11.532	4.8687	0.	9.7166e-005
47	10.457	4.8918	0.	1.1113e-004
48	9.334	4.9538	0.	1.2187e-004
49	8.1216	4.8576	0.	1.3496e-004
50	6.7009	4.7067	0.	1.4759e-004
51	5.587	5.2274	0.	1.6685e-004
52	6.0514	1.8384	0.	1.5342e-004
53	7.4084	3.494	0.	1.4267e-004
54	7.0206	2.2025	0.	1.3983e-004
55	8.2294	2.44	0.	1.3676e-004
56	9.6968	2.6579	0.	1.1184e-004
57	11.273	2.4585	0.	1.0774e-004
58	12.551	2.4156	0.	8.9066e-005
59	13.758	2.3927	0.	7.9232e-005
60	14.924	2.3897	0.	6.8616e-005
61	16.08	2.3766	0.	5.9703e-005
62	17.207	2.3748	0.	5.1348e-005
63	18.333	2.389	0.	4.3313e-005
64	19.454	2.3953	0.	3.5997e-005
65	20.582	2.389	0.	2.9412e-005
66	21.718	2.3907	0.	2.4039e-005
67	21.713	3.5991	0.	2.4109e-005
68	20.584	3.5994	0.	2.9384e-005
69	19.455	3.5972	0.	3.5922e-005
70	18.318	3.5911	0.	4.3501e-005
71	17.203	3.5774	0.	5.136e-005
72	16.072	3.5762	0.	5.9894e-005
73	14.935	3.5647	0.	6.8816e-005
74	13.782	3.5748	0.	7.8469e-005
75	12.65	3.5863	0.	8.7227e-005
76	11.434	3.633	0.	9.7287e-005
77	9.4294	4.0713	0.	1.0963e-004
78	8.5448	3.724	0.	1.2892e-004
79	10.401	3.6748	0.	1.1944e-004
80	2.6736	1.1342	0.	2.2439e-004
81	2.4518	2.3804	0.	2.6232e-004
82	2.2501	4.352	0.	2.0063e-004
83	3.6762	3.3888	0.	6.763e-004
84	4.5454	1.1157	0.	1.8271e-004
85	4.6497	1.9531	0.	2.6607e-004
86	2.8923	3.1574	0.	3.0009e-004
87	3.4161	2.8599	0.	4.4613e-004
88	2.4468	3.6829	0.	2.6664e-004
89	4.3086	1.5191	0.	3.1211e-004
90	4.3086	1.5191	0.1	7.1283e-004
91	2.4468	3.6829	0.1	7.6116e-004
92	3.4161	2.8599	0.1	1.0953e-003
93	2.8923	3.1574	0.1	8.0204e-004
94	4.6497	1.9531	0.1	4.8685e-004
95	4.5454	1.1157	0.1	4.39e-004
96	3.6762	3.3888	0.1	1.1207e-003
97	2.2501	4.352	0.1	6.0753e-004
98	2.4518	2.3804	0.1	6.6696e-004
99	2.6736	1.1342	0.1	5.0065e-004
100	10.401	3.6748	0.1	3.4324e-004
101	8.5448	3.724	0.1	3.7725e-004
102	9.4294	4.0713	0.1	3.2893e-004
103	11.434	3.633	0.1	2.89e-004
104	12.65	3.5863	0.1	2.6416e-004
105	13.782	3.5748	0.1	2.355e-004
106	14.935	3.5647	0.1	2.0586e-004
107	16.072	3.5762	0.1	1.7778e-004
108	17.203	3.5774	0.1	1.5038e-004
109	18.318	3.5911	0.1	1.2443e-004
110	19.455	3.5972	0.1	9.8704e-005
111	20.584	3.5994	0.1	7.4268e-005
112	21.713	3.5991	0.1	5.0914e-005
113	21.718	2.3907	0.1	5.0789e-005
114	20.582	2.389	0.1	7.4325e-005
115	19.454	2.3953	0.1	9.879e-005
116	18.333	2.389	0.1	1.2405e-004
117	17.207	2.3748	0.1	1.5034e-004
118	16.08	2.3766	0.1	1.7751e-004
119	14.924	2.3897	0.1	2.0579e-004
120	13.758	2.3927	0.1	2.3669e-004
121	12.551	2.4156	0.1	2.6221e-004
122	11.273	2.4585	0.1	3.1454e-004
123	9.6968	2.6579	0.1	3.3236e-004
124	8.2294	2.44	0.1	3.8048e-004
125	7.0206	2.2025	0.1	4.2117e-004
126	7.4084	3.494	0.1	4.0916e-004
127	6.0514	1.8384	0.1	4.5514e-004
128	5.587	5.2274	0.1	4.5054e-004
129	6.7009	4.7067	0.1	4.1701e-004
130	8.1216	4.8576	0.1	3.8698e-004
131	9.334	4.9538	0.1	3.561e-004
132	10.457	4.8918	0.1	3.2406e-004
