Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,4.9704,3.0245,0,0.00011487,1147.9,4.2002e-05,13.728,3.2093e-05,-60.726,-0.00011549,-1169.6,0.038124
2,5.6809,4.1706,0,0.00010166,1015.9,4.54e-05,-27.136,8.5262e-06,-304.19,-0.00010442,-1152.9,0.0493
3,2.3874,0.66723,0,0.00010927,1091.9,4.5951e-05,78.186,2.5816e-05,-73.101,-0.00010839,-1081.5,0.006803
4,2.44,1.7323,0,0.0001262,1261.1,5.1116e-05,75.31,3.2011e-05,-68.234,-0.00012546,-1251.4,0.0080553
5,4.6725,0.59982,0,5.9451e-05,594.1,2.4816e-05,58.786,1.5979e-05,-7.6103,-5.8301e-05,-565.72,0.032101
6,2.2465,4.3652,0,0.00011275,1126.8,3.4936e-05,-100.52,3.1837e-05,-123.8,-0.00011655,-1238.7,0.0068543
7,4.5644,5.4753,0,7.5822e-05,757.7,3.1171e-05,71.913,2.0963e-05,-4.7896,-7.4389e-05,-721.22,0.029301
8,2.2152,5.1795,0,0.00011122,1111.4,3.7895e-05,-19.163,3.2894e-05,-56.736,-0.00011246,-1148.9,0.0060735
9,1.0806,4.9463,0,0.00013989,1398,7.9567e-05,316.93,1.2616e-05,-186.11,-0.0001307,-1262.9,0.0014854
10,1.1052,3.8708,0,0.000154,1539,9.165e-05,367.38,6.3413e-06,-273.6,-0.00014204,-1388.5,0.0017113
11,1.4379,1.2847,0,0.00013471,1346.2,7.6898e-05,334.47,1.4792e-05,-132.17,-0.00012505,-1182.9,0.0027329
12,5.6402,0.79497,0,8.569e-05,856.31,3.7934e-05,102.44,2.07e-05,-27.044,-8.3669e-05,-811.23,0.048654
13,6.6995,0.96607,0,8.8405e-05,883.44,3.2354e-05,27.086,2.6205e-05,-19.115,-8.8179e-05,-878.55,0.068359
14,7.7053,1.2222,0,7.1997e-05,719.47,2.7727e-05,13.685,1.8072e-05,-58.864,-7.249e-05,-739.31,0.08886
