Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,21.4,2.1818,0,0.00021601,2158.6,0.00010495,434.71,5.1752e-05,34.995,-0.00020523,-1895.8,1.8937
2,21.4,2.3636,0,0.00016413,1640.1,7.6378e-05,270.01,3.9833e-05,-4.5748,-0.00015788,-1490.1,1.8939
3,21.4,2.5455,0,0.00014431,1442.1,6.5756e-05,222.06,3.6185e-05,-0.12263,-0.00013924,-1318.2,1.894
4,21.4,2.7273,0,0.00013414,1340.5,6.054e-05,198.81,3.4001e-05,-0.5908,-0.00012965,-1230.2,1.8941
5,21.4,2.9091,0,0.00012985,1297.6,5.8318e-05,189.01,3.3115e-05,-0.3626,-0.0001256,-1192.9,1.8941
6,21.4,3.0909,0,0.00012985,1297.6,5.8318e-05,189.01,3.3115e-05,-0.36261,-0.0001256,-1192.9,1.8941
7,21.4,3.2727,0,0.00013414,1340.5,6.054e-05,198.81,3.4001e-05,-0.5908,-0.00012965,-1230.2,1.8941
8,21.4,3.4545,0,0.00014431,1442.1,6.5756e-05,222.06,3.6185e-05,-0.12263,-0.00013924,-1318.2,1.894
9,21.4,3.6364,0,0.00016413,1640.2,7.6378e-05,270.01,3.9833e-05,-4.5748,-0.00015788,-1490.1,1.8939
10,21.4,3.8182,0,0.00021601,2158.6,0.00010495,434.71,5.1752e-05,34.995,-0.00020523,-1895.8,1.8937
11,21.567,2.1818,0,0.00020476,2046.2,8.5888e-05,212.27,5.5209e-05,-18.247,-0.00020048,-1939.4,1.9169
12,21.567,2.3636,0,0.00016008,1599.7,6.965e-05,201.56,4.1968e-05,-6.4393,-0.00015574,-1492,1.917
13,21.567,2.5455,0,0.00013963,1395.3,6.0644e-05,177.75,3.7001e-05,0.10683,-0.00013575,-1297.9,1.9172
14,21.567,2.7273,0,0.00012941,1293.2,5.6258e-05,164.96,3.4212e-05,-0.69371,-0.00012581,-1203.1,1.9172
15,21.567,2.9091,0,0.00012504,1249.5,5.4295e-05,158.79,3.3116e-05,-0.34454,-0.00012158,-1162.7,1.9173
16,21.567,3.0909,0,0.00012504,1249.5,5.4295e-05,158.79,3.3116e-05,-0.34454,-0.00012158,-1162.7,1.9173
17,21.567,3.2727,0,0.00012941,1293.2,5.6258e-05,164.96,3.4212e-05,-0.69371,-0.00012581,-1203.1,1.9172
18,21.567,3.4545,0,0.00013963,1395.3,6.0644e-05,177.75,3.7001e-05,0.10683,-0.00013575,-1297.9,1.9172
19,21.567,3.6364,0,0.00016008,1599.7,6.965e-05,201.56,4.1968e-05,-6.4393,-0.00015574,-1492,1.917
20,21.567,3.8182,0,0.00020476,2046.2,8.5888e-05,212.27,5.5209e-05,-18.247,-0.00020048,-1939.4,1.9169
21,21.216,5.8182,0,1.3541e-05,135.32,6.509e-06,24.051,3.0588e-06,-1.8721,-1.2976e-05,-122.35,1.864
22,21.216,5.6364,0,2.0277e-05,202.63,1.1712e-05,62.605,3.2731e-06,-0.80065,-1.8467e-05,-164.15,1.8644
23,21.216,5.4545,0,2.8949e-05,289.29,1.8778e-05,117.39,3.0674e-06,-0.65348,-2.5096e-05,-212.26,1.8648
24,21.216,5.2727,0,3.8853e-05,388.26,2.6987e-05,182.56,2.6086e-06,-0.60804,-3.2367e-05,-263.4,1.8653
25,21.216,5.0909,0,5.0115e-05,500.81,3.6392e-05,258.19,1.9514e-06,-0.59164,-4.0436e-05,-319.07,1.8657
26,21.216,4.9091,0,6.3181e-05,631.37,4.732e-05,346.42,1.1019e-06,-0.84713,-4.9674e-05,-382.36,1.8661
27,21.216,4.7273,0,7.8873e-05,788.18,6.0366e-05,451.95,1.7337e-07,-0.31685,-6.0762e-05,-458.16,1.8665
28,21.216,4.5455,0,9.8842e-05,987.74,7.6733e-05,581.26,-1.0401e-06,-3.1034,-7.5047e-05,-559.16,1.8669
29,21.216,4.3636,0,0.00012624,1261.5,9.8573e-05,755.21,-1.3035e-06,4.7769,-9.5272e-05,-701.26,1.8673
30,21.216,4.1818,0,0.00016689,1667.7,0.00012628,927.56,7.9986e-07,-15.267,-0.00013,-998.05,1.8676
31,21.216,4,0,0.00018915,1890.2,0.00012532,763.17,1.3058e-05,-80.291,-0.00016284,-1401.9,1.8679
32,21.216,3.8182,0,0.00016592,1658.1,8.8914e-05,427.93,3.2613e-05,4.902,-0.00015446,-1400.7,1.8682
33,21.216,3.6364,0,0.00014981,1497,7.3192e-05,291,3.4028e-05,-3.2543,-0.00014273,-1331.3,1.8683
34,21.216,3.4545,0,0.00013849,1383.9,6.4843e-05,235.42,3.3599e-05,0.66289,-0.00013297,-1250.8,1.8685
35,21.216,3.2727,0,0.00013224,1321.5,6.0961e-05,212.05,3.2661e-05,-0.58316,-0.00012735,-1202.9,1.8685
36,21.216,3.0909,0,0.00012932,1292.3,5.9163e-05,201.91,3.2266e-05,-0.18383,-0.0001247,-1179.6,1.8686
37,21.216,2.9091,0,0.00012932,1292.3,5.9163e-05,201.91,3.2266e-05,-0.18383,-0.0001247,-1179.6,1.8686
38,21.216,2.7273,0,0.00013224,1321.5,6.0961e-05,212.05,3.2661e-05,-0.58316,-0.00012735,-1202.9,1.8685
39,21.216,2.5455,0,0.00013849,1383.9,6.4843e-05,235.42,3.3599e-05,0.66289,-0.00013297,-1250.8,1.8685
40,21.216,2.3636,0,0.00014981,1497,7.3192e-05,291,3.4028e-05,-3.2543,-0.00014273,-1331.3,1.8683
