Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent (von-Mises) Stress (psi)
1	7.9535	2.7699	0.	5505.8
2	9.1943	4.3492	0.	4058.4
3	7.4542	2.4727	0.	5420.
4	8.1612	2.8096	0.	9605.1
5	5.6523	2.9229	0.	3723.1
6	8.4472	3.5584	0.	6798.
7	6.9846	2.2699	0.	5056.5
8	6.9846	2.2699	0.1	5056.5
9	8.4472	3.5584	0.1	6798.
10	5.6523	2.9229	0.1	3723.1
11	8.1612	2.8096	0.1	9605.1
12	7.4542	2.4727	0.1	5420.
13	9.1943	4.3492	0.1	4058.4
14	7.9535	2.7699	0.1	5505.8
15	8.1667	5.	0.1	2255.8
16	8.1667	4.5	0.1	6295.2
17	8.1667	4.	0.1	15114
18	8.	4.	0.1	10235
19	8.	4.5	0.1	5736.9
20	8.	5.	0.1	3594.4
21	8.1667	1.	0.1	4616.2
22	8.1667	1.5	0.1	6447.5
23	8.1667	2.	0.1	11416
24	8.	2.	0.1	12352
25	8.	1.5	0.1	7355.
26	8.	1.	0.1	3695.3
27	8.1667	6.	0.1	3722.5
28	11.135	6.	0.1	2197.2
29	14.104	6.	0.1	1352.3
30	18.063	6.	0.1	1331.2
31	24.	6.	0.1	645.44
32	24.	0.	0.1	851.04
33	16.083	0.	0.1	1212.5
34	12.125	0.	0.1	1796.7
35	8.1667	0.	0.1	2407.1
36	8.	0.	0.1	2971.8
37	5.3333	8.0879e-031	0.1	3521.
38	2.6667	4.0439e-031	0.1	4947.
39	0.	0.	0.1	3684.7
40	3.937e-014	6.	0.1	3320.9
41	4.	6.	0.1	4271.5
42	8.	6.	0.1	4134.2
43	4.	6.	0.	4271.5
44	8.	6.	0.	4134.2
45	3.937e-014	6.	0.	3320.9
46	2.6667	4.0439e-031	0.	4947.
47	5.3333	8.0879e-031	0.	3521.
48	8.	0.	0.	2971.8
49	0.	0.	0.	3684.7
50	12.125	0.	0.	1796.7
51	16.083	0.	0.	1212.5
52	8.1667	0.	0.	2407.1
53	24.	0.	0.	851.04
54	24.	6.	0.	645.44
55	18.063	6.	0.	1331.2
56	14.104	6.	0.	1352.3
57	11.135	6.	0.	2197.2
58	8.1667	6.	0.	3722.5
59	8.	1.5	0.	7355.
60	8.	1.	0.	3695.3
61	8.	2.	0.	12352
62	8.1667	1.	0.	4616.2
63	8.1667	1.5	0.	6447.5
64	8.1667	2.	0.	11416
65	8.	4.5	0.	5736.9
66	8.	5.	0.	3594.4
67	8.	4.	0.	10235
68	8.1667	5.	0.	2255.8
69	8.1667	4.5	0.	6295.2
70	8.1667	4.	0.	15114
71	7.7038	2.6213	0.	5360.3
72	8.0574	2.7898	0.	7280.7
73	7.9535	2.7699	5.e-002	1592.3
74	7.9768	2.385	0.	8604.9
75	8.0601	3.385	0.	9993.4
76	8.8208	3.9538	0.	5380.2
77	9.1943	4.3492	5.e-002	362.02
78	10.165	5.1746	0.	3108.2
79	8.6805	3.1746	0.	6664.1
80	8.6805	4.6746	0.	2628.2
81	8.6805	4.4246	0.	4629.2
82	7.2194	2.3713	0.	5212.7
83	7.4542	2.4727	5.e-002	49.821
84	7.7271	1.9864	0.	5963.1
85	7.7271	1.7364	0.	4041.1
86	7.7271	2.2364	0.	8793.5
87	7.7271	3.2364	0.	7175.5
