Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent Elastic Strain (in/in)
1	3.8153	4.6832	0.	1.2581e-004
2	1.6728	0.77418	0.	1.0447e-004
3	1.8448	1.9634	0.	1.2567e-004
4	3.6145	1.5411	0.	1.2661e-004
5	1.8624	5.0342	0.	1.1574e-004
6	3.6677	5.4738	0.	8.5709e-005
7	4.4125	4.1789	0.	1.1483e-004
8	0.8271	2.0446	0.	1.6291e-004
9	1.1641	3.0435	0.	1.5332e-004
10	5.0518	3.4815	0.	1.1646e-004
11	1.15	4.3847	0.	1.36e-004
12	4.2913	2.2963	0.	1.3753e-004
13	4.64	1.1856	0.	1.0536e-004
14	5.9037	1.3355	0.	9.333e-005
15	7.0959	1.4655	0.	8.1932e-005
16	8.2781	1.5287	0.	7.2012e-005
17	9.4399	1.5565	0.	6.2189e-005
18	10.592	1.5624	0.	5.2999e-005
19	11.729	1.5456	0.	4.464e-005
20	12.862	1.5269	0.	3.7027e-005
21	13.977	1.5127	0.	3.0194e-005
22	15.079	1.4291	0.	2.4122e-005
23	16.168	1.2854	0.	1.8651e-005
24	17.311	1.187	0.	1.4017e-005
25	18.416	1.2021	0.	9.9533e-006
26	19.534	1.1912	0.	6.6801e-006
27	20.642	1.191	0.	4.1502e-006
28	21.76	1.192	0.	2.3217e-006
29	22.879	1.1951	0.	1.2312e-006
30	22.867	2.3931	0.	1.5717e-006
31	22.864	3.6011	0.	1.5744e-006
32	22.872	4.7954	0.	1.2368e-006
33	21.748	4.7929	0.	2.3355e-006
34	20.634	4.7966	0.	4.1681e-006
35	19.513	4.7923	0.	6.7312e-006
36	18.407	4.791	0.	9.9691e-006
37	17.309	4.8034	0.	1.4036e-005
38	16.163	4.721	0.	1.8659e-005
39	15.074	4.5696	0.	2.4139e-005
40	13.979	4.5063	0.	3.0181e-005
41	12.862	4.5301	0.	3.7011e-005
42	11.731	4.5356	0.	4.4672e-005
43	10.576	4.5413	0.	5.3195e-005
44	9.3954	4.5209	0.	6.2376e-005
45	8.1403	4.4773	0.	7.3199e-005
46	6.6575	4.364	0.	8.5199e-005
47	5.5853	4.9361	0.	9.8638e-005
48	4.6854	5.2795	0.	8.8345e-005
49	5.5793	2.5797	0.	1.0095e-004
50	6.8768	2.9315	0.	8.1772e-005
