Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Stress (psi)
1	7.4	2.1818	0.	167.07
2	7.4	2.3636	0.	-37.694
3	7.4	2.5455	0.	1.07
4	7.4	2.7273	0.	-4.1363
5	7.4	2.9091	0.	-2.1185
6	7.4	3.0909	0.	-2.1185
7	7.4	3.2727	0.	-4.1363
8	7.4	3.4545	0.	1.07
9	7.4	3.6364	0.	-37.694
10	7.4	3.8182	0.	167.07
11	7.5667	2.1818	0.	92.487
12	7.5667	2.3636	0.	-40.002
13	7.5667	2.5455	0.	1.6371
14	7.5667	2.7273	0.	-4.1747
15	7.5667	2.9091	0.	-1.9955
16	7.5667	3.0909	0.	-1.9955
17	7.5667	3.2727	0.	-4.1747
18	7.5667	3.4545	0.	1.6371
19	7.5667	3.6364	0.	-40.002
20	7.5667	3.8182	0.	92.487
21	7.215	5.8182	0.	-24.065
22	7.215	5.6364	0.	-11.374
23	7.215	5.4545	0.	-8.5599
24	7.215	5.2727	0.	-7.4825
25	7.215	5.0909	0.	-7.3002
26	7.215	4.9091	0.	-9.143
27	7.215	4.7273	0.	-6.9872
28	7.215	4.5455	0.	-25.145
29	7.215	4.3636	0.	17.131
30	7.215	4.1818	0.	-142.83
31	7.215	4.	0.	-590.46
32	7.215	3.8182	0.	17.939
33	7.215	3.6364	0.	-16.907
34	7.215	3.4545	0.	5.4487
35	7.215	3.2727	0.	-3.3814
36	7.215	3.0909	0.	-0.61614
37	7.215	2.9091	0.	-0.61614
38	7.215	2.7273	0.	-3.3814
39	7.215	2.5455	0.	5.4487
40	7.215	2.3636	0.	-16.907
41	7.215	2.1818	0.	17.939
42	7.215	2.	0.	-590.46
43	7.215	1.8182	0.	-142.83
44	7.215	1.6364	0.	17.131
45	7.215	1.4545	0.	-25.145
46	7.215	1.2727	0.	-6.9872
47	7.215	1.0909	0.	-9.143
48	7.215	0.90909	0.	-7.3002
49	7.215	0.72727	0.	-7.4825
50	7.215	0.54545	0.	-8.5599
51	7.215	0.36364	0.	-11.374
52	7.215	0.18182	0.	-24.065
53	7.03	5.8182	0.	-6.2524
54	7.03	5.6364	0.	-3.3398
55	7.03	5.4545	0.	-1.4397
56	7.03	5.2727	0.	-0.27089
57	7.03	5.0909	0.	0.2028
58	7.03	4.9091	0.	0.68777
59	7.03	4.7273	0.	0.48202
60	7.03	4.5455	0.	2.3924e-002
61	7.03	4.3636	0.	5.2569
62	7.03	4.1818	0.	15.075
63	7.03	4.	0.	75.5
64	7.03	3.8182	0.	37.056
65	7.03	3.6364	0.	-6.4184
66	7.03	3.4545	0.	1.3471
67	7.03	3.2727	0.	-8.7597e-002
68	7.03	3.0909	0.	-0.15524
69	7.03	2.9091	0.	-0.15524
70	7.03	2.7273	0.	-8.7596e-002
71	7.03	2.5455	0.	1.3471
72	7.03	2.3636	0.	-6.4184
73	7.03	2.1818	0.	37.056
74	7.03	2.	0.	75.5
75	7.03	1.8182	0.	15.075
76	7.03	1.6364	0.	5.2569
77	7.03	1.4545	0.	2.3931e-002
78	7.03	1.2727	0.	0.48202
79	7.03	1.0909	0.	0.68777
80	7.03	0.90909	0.	0.2028
81	7.03	0.72727	0.	-0.27089
82	7.03	0.54545	0.	-1.4397
83	7.03	0.36364	0.	-3.3398
84	7.03	0.18182	0.	-6.2524
85	6.845	5.8182	0.	-2.6659
86	6.845	5.6364	0.	-2.4993
87	6.845	5.4545	0.	-2.0577
88	6.845	5.2727	0.	-1.7879
89	6.845	5.0909	0.	-1.7439
90	6.845	4.9091	0.	-2.1174
91	6.845	4.7273	0.	-2.3791
92	6.845	4.5455	0.	-2.4922
93	6.845	4.3636	0.	-10.387
94	6.845	4.1818	0.	-5.8068
95	6.845	4.	0.	-14.888
96	6.845	3.8182	0.	-9.3586
97	6.845	3.6364	0.	6.1915
98	6.845	3.4545	0.	0.84695
99	6.845	3.2727	0.	0.90821
100	6.845	3.0909	0.	0.64445
101	6.845	2.9091	0.	0.64445
102	6.845	2.7273	0.	0.90822
103	6.845	2.5455	0.	0.84695
104	6.845	2.3636	0.	6.1915
105	6.845	2.1818	0.	-9.3586
106	6.845	2.	0.	-14.888
107	6.845	1.8182	0.	-5.8068
108	6.845	1.6364	0.	-10.387
109	6.845	1.4545	0.	-2.4922
110	6.845	1.2727	0.	-2.3791
111	6.845	1.0909	0.	-2.1174
112	6.845	0.90909	0.	-1.7439
113	6.845	0.72727	0.	-1.7879
114	6.845	0.54545	0.	-2.0577
115	6.845	0.36364	0.	-2.4993
116	6.845	0.18182	0.	-2.6659
117	6.66	5.8182	0.	-0.34902
118	6.66	5.6364	0.	-0.90626
119	6.66	5.4545	0.	-0.98633
120	6.66	5.2727	0.	-1.0443
121	6.66	5.0909	0.	-1.1329
122	6.66	4.9091	0.	-1.2616
123	6.66	4.7273	0.	-1.6351
124	6.66	4.5455	0.	-2.0752
125	6.66	4.3636	0.	-0.55535
126	6.66	4.1818	0.	-1.774
127	6.66	4.	0.	1.1324
128	6.66	3.8182	0.	2.8687
129	6.66	3.6364	0.	0.32079
130	6.66	3.4545	0.	1.1887
131	6.66	3.2727	0.	1.035
132	6.66	3.0909	0.	0.87121
133	6.66	2.9091	0.	0.87121
134	6.66	2.7273	0.	1.035
135	6.66	2.5455	0.	1.1887
136	6.66	2.3636	0.	0.32079
137	6.66	2.1818	0.	2.8687
138	6.66	2.	0.	1.1324
139	6.66	1.8182	0.	-1.774
140	6.66	1.6364	0.	-0.55535
141	6.66	1.4545	0.	-2.0752
142	6.66	1.2727	0.	-1.6351
143	6.66	1.0909	0.	-1.2616
144	6.66	0.90909	0.	-1.1329
145	6.66	0.72727	0.	-1.0443
146	6.66	0.54545	0.	-0.98633
147	6.66	0.36364	0.	-0.90626
148	6.66	0.18182	0.	-0.34902
149	6.475	5.8182	0.	0.24583
150	6.475	5.6364	0.	-0.50127
151	6.475	5.4545	0.	-0.65291
152	6.475	5.2727	0.	-0.86577
153	6.475	5.0909	0.	-1.0355
154	6.475	4.9091	0.	-1.2241
155	6.475	4.7273	0.	-1.4045
156	6.475	4.5455	0.	-1.697
157	6.475	4.3636	0.	-2.3034
158	6.475	4.1818	0.	-2.3654
159	6.475	4.	0.	-3.1039
160	6.475	3.8182	0.	-3.4372
161	6.475	3.6364	0.	-3.1151
162	6.475	3.4545	0.	-7.909
163	6.475	3.2727	0.	-18.958
164	6.475	3.0909	0.	-22.804
165	6.475	2.9091	0.	-22.804
166	6.475	2.7273	0.	-18.959
167	6.475	2.5455	0.	-7.9091
168	6.475	2.3636	0.	-3.1151
169	6.475	2.1818	0.	-3.4372
170	6.475	2.	0.	-3.1039
171	6.475	1.8182	0.	-2.3654
172	6.475	1.6364	0.	-2.3034
173	6.475	1.4545	0.	-1.697
174	6.475	1.2727	0.	-1.4045
175	6.475	1.0909	0.	-1.2241
176	6.475	0.90909	0.	-1.0355
177	6.475	0.72727	0.	-0.86577
178	6.475	0.54545	0.	-0.65291
179	6.475	0.36364	0.	-0.50127
180	6.475	0.18182	0.	0.24583
181	6.29	5.8182	0.	0.43003
182	6.29	5.6364	0.	-0.30184
183	6.29	5.4545	0.	-0.40626
184	6.29	5.2727	0.	-0.6538
185	6.29	5.0909	0.	-0.83824
186	6.29	4.9091	0.	-1.0294
187	6.29	4.7273	0.	-1.2486
188	6.29	4.5455	0.	-1.5069
189	6.29	4.3636	0.	-1.8656
190	6.29	4.1818	0.	-2.6209
191	6.29	4.	0.	-4.2621
192	6.29	3.8182	0.	-16.459
193	6.29	3.6364	0.	-69.496
194	6.29	3.4545	0.	-110.65
195	6.29	3.2727	0.	-132.41
196	6.29	3.0909	0.	-141.08
197	6.29	2.9091	0.	-141.08
198	6.29	2.7273	0.	-132.41
199	6.29	2.5455	0.	-110.65
200	6.29	2.3636	0.	-69.496
201	6.29	2.1818	0.	-16.459
202	6.29	2.	0.	-4.2621
203	6.29	1.8182	0.	-2.6209
204	6.29	1.6364	0.	-1.8656
205	6.29	1.4545	0.	-1.5069
206	6.29	1.2727	0.	-1.2486
207	6.29	1.0909	0.	-1.0294
208	6.29	0.90909	0.	-0.83824
209	6.29	0.72727	0.	-0.6538
210	6.29	0.54545	0.	-0.40626
211	6.29	0.36364	0.	-0.30184
212	6.29	0.18182	0.	0.43003
213	6.105	5.8182	0.	0.40204
214	6.105	5.6364	0.	-0.23532
215	6.105	5.4545	0.	-0.2882
216	6.105	5.2727	0.	-0.52971
217	6.105	5.0909	0.	-0.72748
218	6.105	4.9091	0.	-0.94737
219	6.105	4.7273	0.	-1.2218
220	6.105	4.5455	0.	-1.6433
221	6.105	4.3636	0.	-2.4405
222	6.105	4.1818	0.	-4.6551
223	6.105	4.	0.	-23.188
224	6.105	3.8182	0.	-87.635
225	6.105	3.6364	0.	-146.81
226	6.105	3.4545	0.	-188.87
227	6.105	3.2727	0.	-214.12
228	6.105	3.0909	0.	-225.57
229	6.105	2.9091	0.	-225.57
230	6.105	2.7273	0.	-214.12
231	6.105	2.5455	0.	-188.87
232	6.105	2.3636	0.	-146.81
233	6.105	2.1818	0.	-87.635
234	6.105	2.	0.	-23.188
235	6.105	1.8182	0.	-4.6551
236	6.105	1.6364	0.	-2.4405
237	6.105	1.4545	0.	-1.6433
238	6.105	1.2727	0.	-1.2218
