Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Elastic Strain (in/in)
1	4.9189	2.6759	0.	-1.9998e-004
2	5.5799	3.5406	0.	-1.6012e-004
3	4.4902	2.6611	0.	-1.4958e-004
4	6.0513	3.6791	0.	-1.1163e-004
5	3.8685	2.0742	0.	-1.0552e-004
6	6.9968	4.0916	0.	-7.5994e-005
7	5.3239	3.5252	0.	-2.4865e-004
8	5.1924	2.6308	0.	-2.3508e-004
9	19.323	2.992	0.	-9.5445e-006
10	14.624	2.9454	0.	-2.8706e-005
11	9.2073	2.7468	0.	-5.1031e-005
12	2.3523	3.8372	0.	-1.222e-004
13	6.4385	2.2845	0.	-9.2807e-005
14	5.8341	2.6743	0.	-1.4048e-004
15	4.9763	3.2215	0.	-2.0275e-004
16	5.2142	3.103	0.	-2.2033e-004
17	5.4611	2.9431	0.	-1.968e-004
18	7.2328	1.4036	0.	-7.1946e-005
19	7.2328	1.4036	0.1	-2.7711e-005
20	5.4611	2.9431	0.1	-7.4508e-005
21	5.2142	3.103	0.1	-7.7771e-005
22	4.9763	3.2215	0.1	-6.8445e-005
23	5.8341	2.6743	0.1	-5.7966e-005
24	6.4385	2.2845	0.1	-3.7707e-005
25	2.3523	3.8372	0.1	-7.72e-005
26	9.2073	2.7468	0.1	-1.9261e-005
27	14.624	2.9454	0.1	-9.9276e-006
28	19.323	2.992	0.1	-4.1848e-006
29	5.1924	2.6308	0.1	-1.1311e-004
30	5.3239	3.5252	0.1	-9.5526e-005
31	6.9968	4.0916	0.1	-2.8694e-005
32	3.8685	2.0742	0.1	-3.8558e-005
33	6.0513	3.6791	0.1	-5.2409e-005
34	4.4902	2.6611	0.1	-6.5499e-005
35	5.5799	3.5406	0.1	-5.6447e-005
36	4.9189	2.6759	0.1	-9.3663e-005
37	5.2667	5.	0.1	-3.8961e-005
38	5.2667	4.5	0.1	-5.5552e-005
39	5.2667	4.	0.1	-1.5609e-004
40	5.1	4.	0.1	-1.8076e-004
41	5.1	4.5	0.1	-1.2156e-004
42	5.1	5.	0.1	-4.1708e-005
43	5.2667	1.	0.1	-3.0084e-005
44	5.2667	1.5	0.1	-4.7314e-005
45	5.2667	2.	0.1	-1.2823e-004
46	5.1	2.	0.1	-1.2146e-004
47	5.1	1.5	0.1	-4.9246e-005
48	5.1	1.	0.1	-2.6085e-005
49	5.2667	6.	0.1	-1.9743e-005
50	7.6083	6.	0.1	-2.4996e-005
51	9.95	6.	0.1	-1.752e-005
52	14.633	6.	0.1	-9.5369e-006
53	19.317	6.	0.1	-4.9131e-006
54	24.	6.	0.1	-1.3467e-006
55	24.	3.	0.1	-4.6068e-007
56	2.6226e-014	3.	0.1	-3.8322e-007
57	24.	0.	0.1	-1.5966e-006
58	19.317	0.	0.1	-4.6814e-006
59	14.633	0.	0.1	-1.0255e-005
60	9.95	0.	0.1	-1.7954e-005
61	7.6083	0.	0.1	-2.4039e-005
62	5.2667	0.	0.1	-2.0102e-005
63	5.1	0.	0.1	-5.7104e-005
64	2.55	1.0919e-030	0.1	-7.1304e-005
65	0.	0.	0.1	-3.3189e-006
66	3.937e-014	6.	0.1	-9.3002e-006
67	2.55	6.	0.1	-7.014e-005
68	5.1	6.	0.1	-3.9678e-005
69	2.55	6.	0.	-1.1465e-004
70	5.1	6.	0.	-1.1812e-004
71	3.937e-014	6.	0.	-1.1141e-004
72	2.55	1.0919e-030	0.	-9.7621e-005
73	5.1	0.	0.	-1.0746e-004
74	0.	0.	0.	-1.2311e-004
75	7.6083	0.	0.	-5.5578e-005
76	9.95	0.	0.	-4.9689e-005
77	14.633	0.	0.	-2.8794e-005
78	19.317	0.	0.	-9.8995e-006
79	5.2667	0.	0.	-5.8249e-005
80	24.	0.	0.	-4.1235e-006
81	2.6226e-014	3.	0.	-1.2597e-004
82	24.	3.	0.	-2.9345e-006
83	24.	6.	0.	-4.3405e-006
84	19.317	6.	0.	-1.0073e-005
85	14.633	6.	0.	-2.8608e-005
86	9.95	6.	0.	-4.7537e-005
87	7.6083	6.	0.	-5.6974e-005
88	5.2667	6.	0.	-5.8269e-005
89	5.1	1.5	0.	-1.6317e-004
90	5.1	1.	0.	-6.8179e-005
91	5.1	2.	0.	-3.9347e-004
92	5.2667	1.	0.	-9.6716e-005
93	5.2667	1.5	0.	-1.6524e-004
94	5.2667	2.	0.	-3.8131e-004
