Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,4.9189,2.6759,0,0.00020932,2091.8,9.3663e-05,366.99,6.0138e-05,115.09,-0.00019998,-1839.3,0.030059
2,5.5799,3.5406,0,0.00016042,1603.1,5.6447e-05,31.943,4.9891e-05,-17.321,-0.00016012,-1595.2,0.039088
3,4.4902,2.6611,0,0.0001524,1522.9,6.5499e-05,155.19,3.788e-05,-52.325,-0.00014958,-1460.8,0.024995
4,6.0513,3.6791,0,0.000115,1149.3,5.2409e-05,159.31,2.7072e-05,-31.073,-0.00011163,-1073.3,0.046786
5,3.8685,2.0742,0,0.00010698,1069.1,3.8558e-05,55.916,3.4906e-05,28.475,-0.00010552,-1026.6,0.018523
6,6.9968,4.0916,0,7.7381e-05,773.27,2.8694e-05,53.354,2.5054e-05,26.003,-7.5994e-05,-733.23,0.063647
7,5.3239,3.5252,0,0.00024677,2465.9,9.5526e-05,44.549,6.0812e-05,-216.28,-0.00024865,-2541.4,0.035187
8,5.1924,2.6308,0,0.00024261,2424.4,0.00011311,353.22,5.3863e-05,-91.948,-0.00023508,-2262.9,0.033666
9,19.323,2.992,0,9.4285e-06,94.22,4.1848e-06,1.8737,1.3049e-06,-19.765,-9.5445e-06,-101.28,0.36734
10,14.624,2.9454,0,2.8664e-05,286.44,9.9276e-06,2.4384,8.8842e-06,-5.4015,-2.8706e-05,-287.84,0.23984
11,9.2073,2.7468,0,5.0077e-05,500.43,1.9261e-05,-5.7528,1.1137e-05,-66.788,-5.1031e-05,-533.9,0.10908
12,2.3523,3.8372,0,0.00013197,1318.8,7.72e-05,317.14,8.9459e-06,-195.69,-0.0001222,-1181.1,0.0068201
13,6.4385,2.2845,0,9.2432e-05,923.69,3.7707e-05,33.182,2.0799e-05,-93.861,-9.2807e-05,-947.45,0.05367
14,5.8341,2.6743,0,0.00014207,1419.7,5.7966e-05,105.77,3.7292e-05,-49.562,-0.00014048,-1385.3,0.043424
15,4.9763,3.2215,0,0.00020081,2006.7,6.8445e-05,-27.494,6.0011e-05,-90.864,-0.00020275,-2065.1,0.030643
16,5.2142,3.103,0,0.00022194,2217.9,7.7771e-05,68.619,7.1839e-05,24.051,-0.00022033,-2171.2,0.033925
17,5.4611,2.9431,0,0.00019813,1979.9,7.4508e-05,92.114,5.8155e-05,-30.757,-0.0001968,-1946.4,0.037563
18,7.2328,1.4036,0,7.2857e-05,728.06,2.7711e-05,45.611,2.1938e-05,2.2303,-7.1946e-05,-703.17,0.068137
19,7.2328,1.4036,0.1,7.2857e-05,728.06,7.1946e-05,703.17,-2.1938e-05,-2.2303,-2.7711e-05,-45.611,0.068137
20,5.4611,2.9431,0.1,0.00019813,1979.9,0.0001968,1946.4,-5.8155e-05,30.757,-7.4508e-05,-92.114,0.037563
21,5.2142,3.103,0.1,0.00022194,2217.9,0.00022033,2171.2,-7.1839e-05,-24.051,-7.7771e-05,-68.619,0.033925
22,4.9763,3.2215,0.1,0.00020081,2006.7,0.00020275,2065.1,-6.0011e-05,90.864,-6.8445e-05,27.494,0.030643
23,5.8341,2.6743,0.1,0.00014207,1419.7,0.00014048,1385.3,-3.7292e-05,49.562,-5.7966e-05,-105.77,0.043424
24,6.4385,2.2845,0.1,9.2432e-05,923.69,9.2807e-05,947.45,-2.0799e-05,93.861,-3.7707e-05,-33.182,0.05367
25,2.3523,3.8372,0.1,0.00013197,1318.8,0.0001222,1181.1,-8.9459e-06,195.69,-7.72e-05,-317.14,0.0068201
26,9.2073,2.7468,0.1,5.0077e-05,500.43,5.1031e-05,533.9,-1.1137e-05,66.788,-1.9261e-05,5.7528,0.10908
27,14.624,2.9454,0.1,2.8664e-05,286.44,2.8706e-05,287.84,-8.8842e-06,5.4015,-9.9276e-06,-2.4384,0.23984
28,19.323,2.992,0.1,9.4285e-06,94.22,9.5445e-06,101.28,-1.3049e-06,19.765,-4.1848e-06,-1.8737,0.36734
29,5.1924,2.6308,0.1,0.00024261,2424.4,0.00023508,2262.9,-5.3863e-05,91.948,-0.00011311,-353.22,0.033666
30,5.3239,3.5252,0.1,0.00024677,2465.9,0.00024865,2541.4,-6.0812e-05,216.28,-9.5526e-05,-44.549,0.035187
31,6.9968,4.0916,0.1,7.7381e-05,773.27,7.5994e-05,733.23,-2.5054e-05,-26.003,-2.8694e-05,-53.354,0.063647
32,3.8685,2.0742,0.1,0.00010698,1069.1,0.00010552,1026.6,-3.4906e-05,-28.475,-3.8558e-05,-55.916,0.018523
33,6.0513,3.6791,0.1,0.000115,1149.3,0.00011163,1073.3,-2.7072e-05,31.073,-5.2409e-05,-159.31,0.046786
34,4.4902,2.6611,0.1,0.0001524,1522.9,0.00014958,1460.8,-3.788e-05,52.325,-6.5499e-05,-155.19,0.024995
35,5.5799,3.5406,0.1,0.00016042,1603.1,0.00016012,1595.2,-4.9891e-05,17.321,-5.6447e-05,-31.943,0.039088
36,4.9189,2.6759,0.1,0.00020932,2091.8,0.00019998,1839.3,-6.0138e-05,-115.09,-9.3663e-05,-366.99,0.030059
37,5.2667,5,0.1,0.00011274,1126.6,0.00011676,1250.4,-2.6649e-05,172.82,-3.8961e-05,80.308,0.03184
38,5.2667,4.5,0.1,0.00014637,1462.7,0.00015108,1621.1,-2.8896e-05,268.81,-5.5552e-05,68.526,0.032768
39,5.2667,4,0.1,0.00046623,4659.1,0.00047776,5005.2,-0.00012757,457.05,-0.00015609,242.73,0.033718
40,5.1,4,0.1,0.00042748,4271.8,0.00043914,4760.9,-5.7981e-05,1025.7,-0.00018076,103.18,0.031439
41,5.1,4.5,0.1,0.00018122,1810.9,0.00015449,1297.5,-1.4175e-05,30.261,-0.00012156,-776.58,0.030796
42,5.1,5,0.1,0.00010864,1085.6,0.00011255,1219.3,-1.961e-05,226.3,-4.1708e-05,60.265,0.030215
43,5.2667,1,0.1,9.2674e-05,926.1,9.6716e-05,1047.3,-2.2663e-05,150.37,-3.0084e-05,94.606,0.032414
44,5.2667,1.5,0.1,0.00015861,1585,0.00016524,1780.2,-4.4063e-05,207.59,-4.7314e-05,183.17,0.033255
45,5.2667,2,0.1,0.00036563,3653.8,0.00038131,4143.5,-7.7775e-05,694.07,-0.00012823,314.95,0.034085
46,5.1,2,0.1,0.00038089,3806.2,0.00039347,4179.4,-0.00010431,439.25,-0.00012146,310.36,0.031783
47,5.1,1.5,0.1,0.00015567,1555.6,0.00016317,1779.3,-3.8047e-05,267.44,-4.9246e-05,183.29,0.030875
48,5.1,1,0.1,6.2632e-05,625.89,6.8179e-05,851.83,4.4692e-06,373.14,-2.6085e-05,143.57,0.030068
49,5.2667,6,0.1,5.5204e-05,551.66,5.8269e-05,649.62,-9.482e-06,140.57,-1.9743e-05,63.469,0.029914
50,7.6083,6,0.1,5.8126e-05,580.86,5.6974e-05,554.64,-1.4624e-05,16.679,-2.4996e-05,-61.25,0.073932
51,9.95,6,0.1,4.7824e-05,477.91,4.7537e-05,470.23,-1.4513e-05,4.0182,-1.752e-05,-18.577,0.12408
52,14.633,6,0.1,2.8638e-05,286.18,2.8608e-05,285.3,-9.4239e-06,-0.45715,-9.5369e-06,-1.3063,0.23917
53,19.317,6,0.1,1.0167e-05,101.6,1.0073e-05,104.44,-1.2165e-06,19.617,-4.9131e-06,-8.1576,0.36668
54,24,6,0.1,4.0266e-06,40.238,4.3405e-06,50.028,-6.0585e-07,12.863,-1.3467e-06,7.2967,0.49832
55,24,3,0.1,2.443e-06,24.413,2.9345e-06,39.025,-1.4595e-07,15.879,-4.6068e-07,13.515,0.49845
56,2.6226e-14,3,0.1,9.4645e-05,945.8,0.00012597,1866.7,5.8143e-07,924.5,-3.8322e-07,917.25,0
57,24,0,0.1,3.9013e-06,38.986,4.1235e-06,47.365,-2.803e-07,14.277,-1.5966e-06,4.3869,0.49855
58,19.317,0,0.1,9.9282e-06,99.213,9.8995e-06,103.31,-1.2517e-06,19.52,-4.6814e-06,-6.2495,0.36692
59,14.633,0,0.1,2.8665e-05,286.45,2.8794e-05,290.78,-8.3327e-06,11.821,-1.0255e-05,-2.6244,0.23941
60,9.95,0,0.1,4.9878e-05,498.43,4.9689e-05,493.49,-1.526e-05,5.4869,-1.7954e-05,-14.755,0.1244
61,7.6083,0,0.1,5.6763e-05,567.24,5.5578e-05,538.38,-1.4976e-05,8.2694,-2.4039e-05,-59.827,0.07453
62,5.2667,0,0.1,5.6131e-05,560.92,5.8249e-05,627.94,-1.2055e-05,99.705,-2.0102e-05,39.241,0.03076
63,5.1,0,0.1,0.00011013,1100.5,0.00010746,1111.9,-8.6053e-06,239.84,-5.7104e-05,-124.56,0.028371
64,2.55,1.0919e-30,0.1,0.00011065,1105.7,9.7621e-05,905.05,-2.7903e-06,150.6,-7.1304e-05,-364.18,0.007872
65,0,0,0.1,9.3616e-05,935.51,0.00012311,1803,6.1263e-07,882.66,-3.3189e-06,853.12,0
66,3.937e-14,6,0.1,8.53e-05,852.41,0.00011141,1632.6,6.9785e-06,847.97,-9.3002e-06,725.65,0
67,2.55,6,0.1,0.00012306,1229.7,0.00011465,1098.5,-1.2013e-05,146.76,-7.014e-05,-289.99,0.0070992
68,5.1,6,0.1,0.00011307,1129.9,0.00011812,1287.9,-2.3547e-05,223.42,-3.9678e-05,102.22,0.028541
69,2.55,6,0,0.00012306,1229.7,7.014e-05,289.99,1.2013e-05,-146.76,-0.00011465,-1098.5,0.0070992
70,5.1,6,0,0.00011307,1129.9,3.9678e-05,-102.22,2.3547e-05,-223.42,-0.00011812,-1287.9,0.028541
71,3.937e-14,6,0,8.53e-05,852.41,9.3002e-06,-725.65,-6.9785e-06,-847.97,-0.00011141,-1632.6,0
72,2.55,1.0919e-30,0,0.00011065,1105.7,7.1304e-05,364.18,2.7903e-06,-150.6,-9.7621e-05,-905.05,0.007872
73,5.1,0,0,0.00011013,1100.5,5.7104e-05,124.56,8.6053e-06,-239.84,-0.00010746,-1111.9,0.028371
74,0,0,0,9.3616e-05,935.51,3.3189e-06,-853.12,-6.1263e-07,-882.66,-0.00012311,-1803,0
75,7.6083,0,0,5.6763e-05,567.24,2.4039e-05,59.827,1.4976e-05,-8.2694,-5.5578e-05,-538.38,0.07453
76,9.95,0,0,4.9878e-05,498.43,1.7954e-05,14.755,1.526e-05,-5.4869,-4.9689e-05,-493.49,0.1244
77,14.633,0,0,2.8665e-05,286.45,1.0255e-05,2.6244,8.3327e-06,-11.821,-2.8794e-05,-290.78,0.23941
78,19.317,0,0,9.9282e-06,99.213,4.6814e-06,6.2495,1.2517e-06,-19.52,-9.8995e-06,-103.31,0.36692
79,5.2667,0,0,5.6131e-05,560.92,2.0102e-05,-39.241,1.2055e-05,-99.705,-5.8249e-05,-627.94,0.03076
80,24,0,0,3.9013e-06,38.986,1.5966e-06,-4.3869,2.803e-07,-14.277,-4.1235e-06,-47.365,0.49855
81,2.6226e-14,3,0,9.4645e-05,945.8,3.8322e-07,-917.25,-5.8143e-07,-924.5,-0.00012597,-1866.7,0
82,24,3,0,2.443e-06,24.413,4.6068e-07,-13.515,1.4595e-07,-15.879,-2.9345e-06,-39.024,0.49845
83,24,6,0,4.0266e-06,40.238,1.3466e-06,-7.2968,6.0585e-07,-12.863,-4.3405e-06,-50.028,0.49832
84,19.317,6,0,1.0167e-05,101.6,4.9131e-06,8.1576,1.2165e-06,-19.617,-1.0073e-05,-104.44,0.36668
85,14.633,6,0,2.8638e-05,286.18,9.5369e-06,1.3063,9.4239e-06,0.45715,-2.8608e-05,-285.3,0.23917
86,9.95,6,0,4.7824e-05,477.91,1.752e-05,18.577,1.4513e-05,-4.0182,-4.7537e-05,-470.23,0.12408
87,7.6083,6,0,5.8126e-05,580.86,2.4996e-05,61.25,1.4624e-05,-16.679,-5.6974e-05,-554.64,0.073932
88,5.2667,6,0,5.5204e-05,551.66,1.9743e-05,-63.469,9.482e-06,-140.57,-5.8269e-05,-649.62,0.029914
89,5.1,1.5,0,0.00015567,1555.6,4.9246e-05,-183.29,3.8047e-05,-267.44,-0.00016317,-1779.3,0.030875
90,5.1,1,0,6.2632e-05,625.89,2.6085e-05,-143.57,-4.4692e-06,-373.14,-6.8179e-05,-851.83,0.030068
91,5.1,2,0,0.00038089,3806.2,0.00012146,-310.36,0.00010431,-439.25,-0.00039347,-4179.4,0.031783
92,5.2667,1,0,9.2674e-05,926.1,3.0084e-05,-94.606,2.2663e-05,-150.37,-9.6716e-05,-1047.3,0.032414
93,5.2667,1.5,0,0.00015861,1585,4.7314e-05,-183.17,4.4063e-05,-207.59,-0.00016524,-1780.2,0.033255
94,5.2667,2,0,0.00036563,3653.8,0.00012823,-314.95,7.7775e-05,-694.07,-0.00038131,-4143.5,0.034085
95,5.1,4.5,0,0.00018122,1810.9,0.00012156,776.58,1.4175e-05,-30.261,-0.00015449,-1297.5,0.030796
96,5.1,5,0,0.00010864,1085.6,4.1708e-05,-60.265,1.961e-05,-226.3,-0.00011255,-1219.3,0.030215
97,5.1,4,0,0.00042748,4271.8,0.00018076,-103.18,5.7981e-05,-1025.7,-0.00043914,-4760.9,0.031439
98,5.2667,5,0,0.00011274,1126.6,3.8961e-05,-80.308,2.6649e-05,-172.82,-0.00011676,-1250.4,0.03184
99,5.2667,4.5,0,0.00014637,1462.7,5.5552e-05,-68.526,2.8896e-05,-268.81,-0.00015108,-1621.1,0.032768
100,5.2667,4,0,0.00046623,4659.1,0.00015609,-242.73,0.00012757,-457.05,-0.00047776,-5005.2,0.033718
101,4.7046,2.6685,0,0.00018077,1806.4,7.9181e-05,258.08,4.938e-05,34.172,-0.00017475,-1649.9,0.027441
102,5.0556,2.6534,0,0.00022527,2251.2,0.00010283,355.94,5.7059e-05,12.012,-0.00021703,-2047.4,0.031823
103,5.0666,2.8894,0,0.00021507,2149.2,8.4972e-05,212.21,6.6457e-05,73.09,-0.00020988,-2003.2,0.031975
104,4.9189,2.6759,0.05,3.2817e-06,32.794,2.5199e-06,18.934,2.4783e-12,1.5765e-05,-2.5199e-06,-18.934,0.030051
105,5.0095,2.3379,0,0.00029269,2924.9,0.00010221,-11.871,8.5842e-05,-134.89,-0.000295,-2996.4,0.031036
106,5.8156,3.6098,0,0.00013708,1369.9,5.3153e-05,86.042,3.9491e-05,-16.61,-0.00013561,-1332.2,0.042859
107,5.4519,3.5329,0,0.00020301,2028.7,7.395e-05,22.943,5.7089e-05,-103.74,-0.00020408,-2066.1,0.037103
108,5.5205,3.2418,0,0.00017749,1773.6,6.477e-05,56.708,5.3153e-05,-30.573,-0.00017688,-1759,0.038358
109,5.5799,3.5406,0.05,2.0679e-05,206.65,1.5879e-05,119.31,1.4322e-12,1.4899e-05,-1.5879e-05,-119.31,0.039079
110,5.4233,3.7703,0,0.00031024,3100.3,0.00010257,-133.17,8.9784e-05,-229.25,-0.0003163,-3280.4,0.036417
111,4.1794,2.3677,0,0.00012952,1294.3,5.1936e-05,104.86,3.6471e-05,-11.335,-0.00012754,-1243.6,0.021666
112,4.7333,2.9413,0,0.00017577,1756.5,6.5409e-05,52.108,5.0022e-05,-63.505,-0.00017568,-1759.3,0.02775
113,4.4902,2.6611,0.05,7.6703e-06,76.65,5.8898e-06,44.254,3.0025e-12,3.5077e-05,-5.8898e-06,-44.254,0.024988
114,4.7951,2.3306,0,0.00026497,2647.8,8.6968e-05,-126.52,7.6591e-05,-204.49,-0.00027051,-2812.5,0.028397
115,4.7951,3.5806,0,0.00014842,1483.2,8.0816e-05,370.37,2.5147e-05,-47.908,-0.00013844,-1277,0.028098
