Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Stress (psi)
1	2.6714	3.4538	0.	1924.7
2	1.9134	2.9888	0.	114.97
3	0.98749	3.7241	0.	854.08
4	3.7318	3.4562	0.	-12.497
5	3.2068	2.1433	0.	122.04
6	2.5024	2.194	0.	2850.8
7	2.3736	3.127	0.	942.72
8	17.752	2.9352	0.	125.89
9	10.169	3.2834	0.	-34.982
10	6.7156	1.6718	0.	288.25
11	4.9306	4.5735	0.	346.24
12	4.9306	4.5735	0.1	3684.2
13	6.7156	1.6718	0.1	3572.2
14	10.169	3.2834	0.1	2506.6
15	17.752	2.9352	0.1	1333.9
16	2.3736	3.127	0.1	10546
17	2.5024	2.194	0.1	7054.9
18	3.2068	2.1433	0.1	5607.5
19	3.7318	3.4562	0.1	5236.6
20	0.98749	3.7241	0.1	6936.5
21	1.9134	2.9888	0.1	11301
22	2.6714	3.4538	0.1	6434.4
23	2.1667	1.	0.1	4974.4
24	2.1667	1.5	0.1	2433.1
25	2.1667	2.	0.1	19816
26	2.	2.	0.1	23824
27	2.	1.5	0.1	11569
28	2.	1.	0.1	7672.3
29	2.1667	5.	0.1	5800.3
30	2.1667	4.5	0.1	11716
31	2.1667	4.	0.1	23904
32	2.	4.	0.1	16588
33	2.	4.5	0.1	13181
34	2.	5.	0.1	6398.6
35	2.1667	6.	0.1	3883.7
36	5.5781	6.	0.1	3202.7
37	10.354	6.	0.1	2284.1
38	17.177	6.	0.1	1456.9
39	24.	6.	0.1	984.18
40	24.	3.	0.1	806.34
41	2.6226e-014	3.	0.1	7227.5
42	3.937e-014	6.	0.1	3783.
43	1.	6.	0.1	3416.8
44	2.	6.	0.1	4480.8
45	24.	0.	0.1	681.56
46	18.542	0.	0.1	1234.7
47	13.083	0.	0.1	1946.2
48	7.625	0.	0.1	3303.2
49	4.8958	0.	0.1	3563.4
50	2.1667	0.	0.1	3553.3
51	2.	0.	0.1	3716.1
52	0.	0.	0.1	5313.7
53	2.	0.	0.	1369.8
54	0.	0.	0.	-2340.3
55	4.8958	0.	0.	556.88
56	7.625	0.	0.	377.
57	13.083	0.	0.	132.95
58	18.542	0.	0.	9.3049
59	2.1667	0.	0.	890.27
60	24.	0.	0.	565.21
61	1.	6.	0.	1161.1
62	2.	6.	0.	-912.69
63	3.937e-014	6.	0.	-1837.6
64	2.6226e-014	3.	0.	-3430.7
65	24.	3.	0.	249.44
66	24.	6.	0.	-50.562
67	17.177	6.	0.	54.878
68	10.354	6.	0.	138.31
69	5.5781	6.	0.	363.52
70	2.1667	6.	0.	206.99
71	2.	4.5	0.	1361.4
72	2.	5.	0.	-596.85
73	2.	4.	0.	-179.06
74	2.1667	5.	0.	-159.63
75	2.1667	4.5	0.	-787.97
76	2.1667	4.	0.	-170.11
77	2.	1.5	0.	340.8
78	2.	1.	0.	1763.3
79	2.	2.	0.	-1531.3
80	2.1667	1.	0.	-38.891
81	2.1667	1.5	0.	4798.9
82	2.1667	2.	0.	8530.1
83	3.2016	3.455	0.	874.7
84	2.5225	3.2904	0.	1422.5
85	2.6714	3.4538	5.e-002	538.86
86	2.419	3.7269	0.	-5.0104
87	1.4505	3.3564	0.	-32.103
88	2.2079	2.5914	0.	1460.2
89	2.1435	3.0579	0.	497.07
90	1.9134	2.9888	5.e-002	210.33
91	1.9567	2.4944	0.	-1226.9
92	0.98749	3.7241	5.e-002	361.6
93	0.99374	4.862	0.	1002.9
94	0.49374	3.362	0.	-1360.7
