Node Number	X Location (in)	Y Location (in)	Z Location (in)	Total Deformation (in)
1	7.8636	2.7717	0.	0.29072
2	8.1209	3.3546	0.	0.30885
3	7.4937	2.195	0.	0.26443
4	7.5704	2.9744	0.	0.26904
5	8.4569	3.5586	0.	0.3357
6	8.9657	3.5471	0.	0.38067
7	6.5871	1.9239	0.	0.20532
8	7.9977	3.3535	0.	0.29915
9	8.2322	2.9921	0.	0.31912
10	11.09	2.5076	0.	0.59029
11	5.8081	3.4865	0.	0.1582
12	10.063	3.6169	0.	0.48403
13	10.063	3.6169	0.1	0.48403
14	5.8081	3.4865	0.1	0.1582
15	11.09	2.5076	0.1	0.59029
16	8.2322	2.9921	0.1	0.31912
17	7.9977	3.3535	0.1	0.29915
18	6.5871	1.9239	0.1	0.20532
19	8.9657	3.5471	0.1	0.38067
20	8.4569	3.5586	0.1	0.3357
21	7.5704	2.9744	0.1	0.26904
22	7.4937	2.195	0.1	0.26443
23	8.1209	3.3546	0.1	0.30885
24	7.8636	2.7717	0.1	0.29072
25	8.1667	5.	0.1	0.29913
26	8.1667	4.5	0.1	0.30368
27	8.1667	4.	0.1	0.30823
28	8.	4.	0.1	0.29519
29	8.	4.5	0.1	0.29166
30	8.	5.	0.1	0.2882
31	8.1667	1.	0.1	0.30923
32	8.1667	1.5	0.1	0.31126
33	8.1667	2.	0.1	0.31306
34	8.	2.	0.1	0.30002
35	8.	1.5	0.1	0.29698
36	8.	1.	0.1	0.29397
37	8.1667	6.	0.1	0.28929
38	10.806	6.	0.1	0.54685
39	13.444	6.	0.1	0.83599
40	18.722	6.	0.1	1.4927
41	24.	6.	0.1	2.2146
42	24.	0.	0.1	2.2326
43	18.722	0.	0.1	1.5111
44	13.444	0.	0.1	0.84976
45	10.806	0.	0.1	0.55969
46	8.1667	0.	0.1	0.30494
47	8.	0.	0.1	0.2878
48	6.	9.0989e-031	0.1	0.16915
49	4.	6.0659e-031	0.1	7.7275e-002
50	0.	0.	0.1	0.
51	3.937e-014	6.	0.1	0.
52	4.	6.	0.1	7.1483e-002
53	6.	6.	0.1	0.16019
54	8.	6.	0.1	0.28088
55	6.	6.	0.	0.16019
56	4.	6.	0.	7.1483e-002
57	8.	6.	0.	0.28088
58	3.937e-014	6.	0.	0.
59	4.	6.0659e-031	0.	7.7275e-002
60	6.	9.0989e-031	0.	0.16915
61	8.	0.	0.	0.2878
62	0.	0.	0.	0.
63	10.806	0.	0.	0.55969
64	13.444	0.	0.	0.84976
65	18.722	0.	0.	1.5111
66	8.1667	0.	0.	0.30494
67	24.	0.	0.	2.2326
68	24.	6.	0.	2.2146
69	18.722	6.	0.	1.4927
70	13.444	6.	0.	0.83599
71	10.806	6.	0.	0.54685
72	8.1667	6.	0.	0.28929
73	8.	1.5	0.	0.29698
74	8.	1.	0.	0.29397
75	8.	2.	0.	0.30002
76	8.1667	1.	0.	0.30923
77	8.1667	1.5	0.	0.31126
78	8.1667	2.	0.	0.31306
79	8.	4.5	0.	0.29166
80	8.	5.	0.	0.2882
81	8.	4.	0.	0.29519
82	8.1667	5.	0.	0.29913
83	8.1667	4.5	0.	0.30368
84	8.1667	4.	0.	0.30823
85	7.717	2.873	0.	0.27976
86	7.9307	3.0626	0.	0.29516
87	8.0479	2.8819	0.	0.30465
88	7.8636	2.7717	5.e-002	0.29068
89	7.9318	2.3858	0.	0.29588
90	8.0593	3.354	0.	0.30398
91	8.1765	3.1734	0.	0.31408
92	8.1209	3.3546	5.e-002	0.30882
93	8.1438	3.6773	0.	0.30885
94	7.5321	2.5847	0.	0.26709
95	7.0404	2.0594	0.	0.23416
96	7.4937	2.195	5.e-002	0.26441
97	7.7468	2.0975	0.	0.28192
98	7.0788	2.4492	0.	0.23659
99	7.5704	2.9744	5.e-002	0.26901
100	7.7852	3.4872	0.	0.28243
101	8.7113	3.5528	0.	0.35785
102	8.3445	3.2754	0.	0.32749
103	8.4569	3.5586	5.e-002	0.33567
104	8.3118	3.7793	0.	0.32202
105	9.5143	3.582	0.	0.43147
106	8.9657	3.5471	5.e-002	0.38065
107	8.5662	2.7735	0.	0.34734
108	8.5662	4.0235	0.	0.34237
109	6.1976	2.7052	0.	0.18158
110	6.5871	1.9239	5.e-002	0.2053
111	6.2935	0.96196	0.	0.18716
112	7.2935	1.712	0.	0.25018
113	7.2935	1.462	0.	0.24947
114	7.2935	3.212	0.	0.24914
115	7.9977	3.3535	5.e-002	0.29911
116	7.9989	3.6767	0.	0.29739
117	8.2322	2.9921	5.e-002	0.31909
118	8.1994	2.4961	0.	0.31674
119	10.577	3.0623	0.	0.53666
120	11.09	2.5076	5.e-002	0.59027
121	10.948	1.2538	0.	0.57612
122	12.267	4.2538	0.	0.71156
123	9.6284	1.7538	0.	0.44462
124	5.8081	3.4865	5.e-002	0.15817
125	5.904	4.7433	0.	0.15993
126	4.904	1.7433	0.	0.11508
127	6.904	4.2433	0.	0.22003
128	10.063	3.6169	5.e-002	0.484
129	10.434	4.8084	0.	0.51611
130	9.1148	2.5584	0.	0.39628
131	9.1148	4.3084	0.	0.39055
132	10.577	3.0623	0.1	0.53666
133	9.5143	3.582	0.1	0.43147
134	9.1148	4.3084	0.1	0.39055
135	9.1148	2.5584	0.1	0.39628
136	10.434	4.8084	0.1	0.51611
137	6.1976	2.7052	0.1	0.18158
138	6.904	4.2433	0.1	0.22003
139	4.904	1.7433	0.1	0.11508
140	5.904	4.7433	0.1	0.15993
141	9.6284	1.7538	0.1	0.44462
142	12.267	4.2538	0.1	0.71156
143	10.948	1.2538	0.1	0.57612
144	8.3445	3.2754	0.1	0.32749
145	8.1765	3.1734	0.1	0.31408
146	8.0479	2.8819	0.1	0.30465
147	8.1994	2.4961	0.1	0.31674
148	8.0593	3.354	0.1	0.30398
149	7.9307	3.0626	0.1	0.29516
150	7.9989	3.6767	0.1	0.29739
151	7.0788	2.4492	0.1	0.23659
152	7.0404	2.0594	0.1	0.23416
153	7.2935	3.212	0.1	0.24914
154	7.2935	1.712	0.1	0.25018
155	7.2935	1.462	0.1	0.24947
156	6.2935	0.96196	0.1	0.18716
157	8.7113	3.5528	0.1	0.35785
158	8.5662	4.0235	0.1	0.34237
159	8.5662	2.7735	0.1	0.34734
160	8.3118	3.7793	0.1	0.32202
161	7.5321	2.5847	0.1	0.26709
162	7.717	2.873	0.1	0.27976
163	7.7852	3.4872	0.1	0.28243
164	7.7468	2.0975	0.1	0.28192
165	8.1438	3.6773	0.1	0.30885
166	7.9318	2.3858	0.1	0.29588
167	8.1667	4.75	0.1	0.3015
168	8.1667	5.5	0.1	0.29431
169	8.1667	5.	5.e-002	0.2991
170	8.1667	4.25	0.1	0.30597
171	8.1667	4.5	5.e-002	0.30364
172	8.0833	4.	0.1	0.30159
173	8.1667	4.	5.e-002	0.30819
174	8.	4.25	0.1	0.2934
175	8.	4.	5.e-002	0.29515
176	8.	4.75	0.1	0.2899
177	8.	4.5	5.e-002	0.29162
178	8.	5.5	0.1	0.28471
179	8.	5.	5.e-002	0.28818
180	8.1667	1.25	0.1	0.31029
181	8.1667	0.5	0.1	0.30719
182	8.1667	1.	5.e-002	0.30919
183	8.1667	1.75	0.1	0.31221
184	8.1667	1.5	5.e-002	0.31122
185	8.0833	2.	0.1	0.30643
186	8.1667	2.	5.e-002	0.31302
187	8.	1.75	0.1	0.29863
188	8.	2.	5.e-002	0.29999
189	8.	1.25	0.1	0.29547
190	8.	1.5	5.e-002	0.29696
191	8.	0.5	0.1	0.29105
192	8.	1.	5.e-002	0.29395
193	9.4861	6.	0.1	0.41403
194	8.1667	6.	5.e-002	0.28925
195	12.125	6.	0.1	0.6878
196	10.806	6.	5.e-002	0.54682
197	16.083	6.	0.1	1.152
198	13.444	3.	0.1	0.84774
199	13.444	6.	5.e-002	0.83597
200	21.361	6.	0.1	1.8497
201	18.722	3.	0.1	1.5041
202	18.722	6.	5.e-002	1.4927
203	24.	3.	0.1	2.2237
204	24.	6.	5.e-002	2.2146
205	21.361	0.	0.1	1.8678
206	24.	0.	5.e-002	2.2326
207	16.083	0.	0.1	1.1694
208	18.722	0.	5.e-002	1.5111
209	12.125	0.	0.1	0.70003
210	13.444	0.	5.e-002	0.84974
211	9.4861	0.	0.1	0.42806
212	10.806	0.	5.e-002	0.55967
213	8.1667	0.	5.e-002	0.3049
214	7.	1.0615e-030	0.1	0.22558
215	8.	1.2132e-030	5.e-002	0.28778
216	5.	7.5824e-031	0.1	0.1197
217	6.	0.	5.e-002	0.16912
218	2.	3.033e-031	0.1	1.907e-002
219	4.	3.	0.1	7.5941e-002
220	4.	0.	5.e-002	7.7243e-002
221	2.6226e-014	3.	0.1	0.
222	0.	0.	5.e-002	0.
223	2.	6.	0.1	1.7629e-002
224	5.2451e-014	6.	5.e-002	0.
225	5.	6.	0.1	0.11167
226	4.	6.	5.e-002	7.1453e-002
227	7.	6.	0.1	0.21679
228	6.	6.	5.e-002	0.16016
229	8.	6.	5.e-002	0.28085
230	5.	6.	0.	0.11167
231	7.	6.	0.	0.21679
232	2.	6.	0.	1.7629e-002
233	4.	3.	0.	7.5941e-002
234	8.	5.5	0.	0.28471
235	2.6226e-014	3.	0.	0.
236	5.	7.5824e-031	0.	0.1197
237	2.	3.033e-031	0.	1.907e-002
238	7.	1.0615e-030	0.	0.22558
239	8.	0.5	0.	0.29105
240	12.125	0.	0.	0.70003
241	9.4861	0.	0.	0.42806
242	16.083	0.	0.	1.1694
243	13.444	3.	0.	0.84774
244	21.361	0.	0.	1.8678
245	18.722	3.	0.	1.5041
246	8.1667	0.5	0.	0.30719
247	24.	3.	0.	2.2237
248	21.361	6.	0.	1.8497
249	16.083	6.	0.	1.152
250	12.125	6.	0.	0.6878
251	9.4861	6.	0.	0.41403
252	8.1667	5.5	0.	0.29431
253	8.	1.25	0.	0.29547
254	8.	1.75	0.	0.29863
255	8.0833	2.	0.	0.30643
256	8.1667	1.25	0.	0.31029
257	8.1667	1.75	0.	0.31221
258	8.	4.75	0.	0.2899
259	8.	4.25	0.	0.2934
260	8.0833	4.	0.	0.30159
261	8.1667	4.75	0.	0.3015
262	8.1667	4.25	0.	0.30597
