Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,3.0505,3.0357,0,0.00027632,2761.3,0.00011362,236.1,7.3849e-05,-62.725,-0.00027216,-2662.5,0.014159
2,3.8399,3.1265,0,0.00017607,1759.4,8.1828e-05,283.85,4.2355e-05,-12.739,-0.00016957,-1605,0.023665
3,4.8597,2.4153,0,0.00012622,1261.4,5.4059e-05,15.645,2.0464e-05,-236.78,-0.00012808,-1352.8,0.038971
4,3.1754,3.4953,0,0.00030431,3041,0.00011297,142.01,9.1968e-05,-15.795,-0.00030186,-2974.8,0.015323
5,5.1756,3.2237,0,0.00012123,1211.4,4.7655e-05,-19.575,2.4472e-05,-193.77,-0.00012391,-1308.7,0.044705
6,1.9986,0.81159,0,0.00010998,1099,3.5735e-05,-67.528,3.1024e-05,-102.92,-0.00011284,-1183.8,0.0048211
7,2.0089,2.5438,0,0.00013523,1351.4,4.927e-05,-88.704,2.8059e-05,-248.08,-0.00014026,-1512.7,0.0059016
8,4.3718,0.54791,0,7.6184e-05,761.31,3.1687e-05,75.54,2.0705e-05,-6.973,-7.4681e-05,-723.67,0.02877
9,2.1414,4.9955,0,0.0001211,1210.1,4.36e-05,49.743,3.8331e-05,10.153,-0.00012003,-1179.7,0.0057574
10,2.7184,4.0616,0,0.0001878,1876.7,7.167e-05,147.02,5.8895e-05,51.028,-0.00018425,-1775.9,0.010481
11,4.5439,4.6507,0,0.00011442,1143.4,5.2823e-05,151.69,2.4928e-05,-57.903,-0.00011138,-1082,0.033527
12,4.1188,5.0385,0,8.3026e-05,829.69,3.7488e-05,106.56,1.9375e-05,-29.527,-8.0874e-05,-782.76,0.026259
13,1.18,4.5074,0,0.00013492,1348.3,7.8516e-05,301.78,7.5333e-06,-231.55,-0.00012556,-1231.6,0.0019133
14,4.3063,5.4679,0,8.0119e-05,800.64,3.7955e-05,141.8,1.9142e-05,0.44344,-7.6757e-05,-720.1,0.028727
15,0.9608,2.0943,0,0.0001544,1542.9,9.1079e-05,343.37,5.402e-06,-300.38,-0.00014324,-1417.2,0.001312
16,0.96518,1.0271,0,0.00013859,1385,7.8364e-05,300.04,1.1999e-05,-198.6,-0.00012996,-1265.2,0.0011588
17,0.99238,3.2172,0,0.00015834,1582.3,9.4039e-05,370.33,6.1208e-06,-290.25,-0.00014627,-1435.2,0.0014595
18,5.41,0.75817,0,9.1795e-05,917.32,3.3582e-05,38.788,2.8231e-05,-1.4119,-9.1093e-05,-897.97,0.047119
19,6.3403,1.1336,0,8.6109e-05,860.5,2.9581e-05,-1.773,2.6265e-05,-26.688,-8.6566e-05,-874.46,0.065366
20,7.3826,1.4513,0,7.8621e-05,785.67,2.6581e-05,0.27588,2.489e-05,-12.429,-7.882e-05,-791.67,0.087377
21,8.5845,1.5271,0,6.9282e-05,692.34,2.443e-05,6.8253,2.0807e-05,-20.396,-6.9472e-05,-698.72,0.11454
22,9.8119,1.5181,0,5.8624e-05,585.84,1.9589e-05,-3.4667,1.8616e-05,-10.782,-5.8863e-05,-592.93,0.14428
23,11.01,1.517,0,4.9598e-05,495.64,1.6548e-05,0.95638,1.6149e-05,-2.0448,-4.9616e-05,-496.17,0.17504
24,12.207,1.5045,0,4.1316e-05,412.88,1.3999e-05,4.0346,1.3385e-05,-0.57966,-4.1255e-05,-411.13,0.20715
25,13.364,1.5298,0,3.3813e-05,337.9,1.1682e-05,6.3044,1.0847e-05,0.029917,-3.3701e-05,-334.69,0.23938
26,14.517,1.5417,0,2.7116e-05,270.98,9.5463e-06,7.1749,8.5893e-06,-0.015547,-2.6987e-05,-267.32,0.27234
27,15.68,1.5633,0,2.1094e-05,210.79,7.6943e-06,8.967,6.5314e-06,0.23006,-2.0923e-05,-206.06,0.30633
28,16.901,1.6924,0,1.4949e-05,149.39,5.7777e-06,10.652,4.4603e-06,0.75277,-1.473e-05,-143.44,0.34264
29,18.225,1.216,0,1.0792e-05,107.84,4.2968e-06,8.9237,3.1117e-06,0.018951,-1.0612e-05,-103.09,0.38229
30,19.41,1.1925,0,7.0889e-06,70.84,3.2144e-06,9.71,1.689e-06,-1.7511,-6.8836e-06,-66.162,0.41827
31,20.551,1.1969,0,4.4447e-06,44.416,2.3066e-06,9.9897,8.757e-07,-0.76149,-4.1889e-06,-38.815,0.45309
32,21.7,1.1927,0,2.4748e-06,24.731,1.5478e-06,8.9389,2.7351e-07,-0.63567,-2.1903e-06,-19.148,0.48824
33,22.846,1.1916,0,1.288e-06,12.871,1.0438e-06,7.9642,-1.0155e-07,-0.6414,-9.2556e-07,-6.8327,0.52338
34,22.845,2.392,0,1.6216e-06,16.204,1.3851e-06,10.995,-2.4375e-07,-1.2433,-1.0607e-06,-7.3814,0.52363
35,22.843,3.5989,0,1.6149e-06,16.138,1.382e-06,10.975,-2.4948e-07,-1.2834,-1.0514e-06,-7.3089,0.5238
36,22.843,4.8028,0,1.2707e-06,12.698,1.0266e-06,7.8061,-9.7021e-08,-0.63651,-9.1691e-07,-6.7969,0.52403
37,21.689,4.8063,0,2.411e-06,24.093,1.4837e-06,8.3878,2.8708e-07,-0.60289,-2.1492e-06,-18.908,0.48866
38,20.556,4.7998,0,4.2963e-06,42.933,2.1343e-06,8.3929,9.1023e-07,-0.80418,-4.0926e-06,-38.393,0.45396
39,19.43,4.8202,0,6.9843e-06,69.795,2.9255e-06,7.4499,1.9111e-06,-0.17156,-6.8292e-06,-65.843,0.41962
40,18.284,4.8503,0,1.0421e-05,104.14,4.1464e-06,8.379,2.9872e-06,-0.33109,-1.0257e-05,-99.84,0.38483
41,17.125,4.89,0,1.4419e-05,144.09,5.5021e-06,8.0469,4.218e-06,-1.6013,-1.4285e-05,-140.63,0.34988
42,16.071,4.7198,0,1.9233e-05,192.19,7.1021e-06,8.2875,5.8141e-06,-1.3902,-1.9097e-05,-188.56,0.31845
43,15.066,4.5937,0,2.4339e-05,243.23,8.5625e-06,5.6153,7.6438e-06,-1.2878,-2.4258e-05,-240.99,0.28889
44,13.915,4.5942,0,3.0453e-05,304.32,1.0553e-05,4.9019,9.6435e-06,-1.9322,-3.0397e-05,-302.78,0.2556
45,12.731,4.6411,0,3.7654e-05,376.28,1.2775e-05,3.1787,1.2126e-05,-1.6945,-3.7627e-05,-375.52,0.22219
46,11.566,4.6367,0,4.565e-05,456.18,1.512e-05,-0.10999,1.496e-05,-1.3144,-4.5674e-05,-456.89,0.19036
47,10.384,4.6257,0,5.43e-05,542.62,1.8139e-05,-0.38537,1.7511e-05,-5.1006,-5.4391e-05,-545.35,0.15934
48,9.194,4.4961,0,6.3931e-05,638.87,2.1794e-05,-3.7028,1.957e-05,-20.412,-6.4325e-05,-650.77,0.12967
49,7.918,4.4615,0,7.5079e-05,750.27,2.7193e-05,9.8482,2.1519e-05,-32.783,-7.5378e-05,-760.83,0.099858
50,6.5097,4.4341,0,8.3253e-05,831.95,2.9265e-05,-22.223,2.231e-05,-74.482,-8.4775e-05,-879.07,0.069819
51,5.43,5.1753,0,9.2798e-05,927.34,3.4688e-05,39.466,2.7263e-05,-16.321,-9.2279e-05,-914.51,0.048545
52,6.702,2.8831,0,8.0044e-05,799.89,2.9355e-05,-25.827,1.8833e-05,-104.89,-8.1974e-05,-862.31,0.073848
53,18.389,2.4372,0,1.0199e-05,101.92,4.4364e-06,13.451,2.7356e-06,0.67091,-9.8985e-06,-94.256,0.38763
54,19.436,2.4016,0,6.9682e-06,69.634,3.4943e-06,12.831,1.3294e-06,-3.4349,-6.6643e-06,-63.496,0.4194
55,20.543,2.391,0,4.5527e-06,45.496,2.5219e-06,12.217,7.7082e-07,-0.93965,-4.2158e-06,-38.407,0.45315
