Node Number	X Location (in)	Y Location (in)	Z Location (in)	Total Deformation (in)
1	1.8462	4.5	0.	1.7493e-002
2	3.6923	4.5	0.	7.0399e-002
3	5.5385	4.5	0.	0.15774
4	7.3846	4.5	0.	0.27621
5	9.2308	4.5	0.	0.4226
6	11.077	4.5	0.	0.5934
7	12.923	4.5	0.	0.78516
8	14.769	4.5	0.	0.9945
9	16.615	4.5	0.	1.2182
10	18.462	4.5	0.	1.4531
11	20.308	4.5	0.	1.6963
12	22.154	4.5	0.	1.9449
13	1.8462	3.	0.	1.8161e-002
14	3.6923	3.	0.	7.2348e-002
15	5.5385	3.	0.	0.16038
16	7.3846	3.	0.	0.27895
17	9.2308	3.	0.	0.42515
18	11.077	3.	0.	0.59566
19	12.923	3.	0.	0.78708
20	14.769	3.	0.	0.99609
21	16.615	3.	0.	1.2194
22	18.462	3.	0.	1.4541
23	20.308	3.	0.	1.697
24	22.154	3.	0.	1.9454
25	1.8462	1.5	0.	1.7493e-002
26	3.6923	1.5	0.	7.0399e-002
27	5.5385	1.5	0.	0.15774
28	7.3846	1.5	0.	0.27621
29	9.2308	1.5	0.	0.4226
30	11.077	1.5	0.	0.5934
31	12.923	1.5	0.	0.78516
32	14.769	1.5	0.	0.9945
33	16.615	1.5	0.	1.2182
34	18.462	1.5	0.	1.4531
35	20.308	1.5	0.	1.6963
36	22.154	1.5	0.	1.9449
37	22.154	1.5	0.1	1.9449
38	20.308	1.5	0.1	1.6963
39	18.462	1.5	0.1	1.4531
40	16.615	1.5	0.1	1.2182
41	14.769	1.5	0.1	0.9945
42	12.923	1.5	0.1	0.78516
43	11.077	1.5	0.1	0.5934
44	9.2308	1.5	0.1	0.4226
45	7.3846	1.5	0.1	0.27621
46	5.5385	1.5	0.1	0.15774
47	3.6923	1.5	0.1	7.0399e-002
48	1.8462	1.5	0.1	1.7493e-002
49	22.154	3.	0.1	1.9454
50	20.308	3.	0.1	1.697
51	18.462	3.	0.1	1.4541
52	16.615	3.	0.1	1.2194
53	14.769	3.	0.1	0.99609
54	12.923	3.	0.1	0.78708
55	11.077	3.	0.1	0.59566
56	9.2308	3.	0.1	0.42515
57	7.3846	3.	0.1	0.27895
58	5.5385	3.	0.1	0.16038
59	3.6923	3.	0.1	7.2348e-002
60	1.8462	3.	0.1	1.8161e-002
61	22.154	4.5	0.1	1.9449
62	20.308	4.5	0.1	1.6963
63	18.462	4.5	0.1	1.4531
64	16.615	4.5	0.1	1.2182
65	14.769	4.5	0.1	0.9945
66	12.923	4.5	0.1	0.78516
67	11.077	4.5	0.1	0.5934
68	9.2308	4.5	0.1	0.4226
69	7.3846	4.5	0.1	0.27621
70	5.5385	4.5	0.1	0.15774
71	3.6923	4.5	0.1	7.0399e-002
72	1.8462	4.5	0.1	1.7493e-002
73	1.8462	6.	0.1	1.4479e-002
74	3.6923	6.	0.1	6.3447e-002
75	5.5385	6.	0.1	0.14917
76	7.3846	6.	0.1	0.26775
77	9.2308	6.	0.1	0.41488
78	11.077	6.	0.1	0.58663
79	12.923	6.	0.1	0.77941
80	14.769	6.	0.1	0.98977
81	16.615	6.	0.1	1.2144
82	18.462	6.	0.1	1.4503
83	20.308	6.	0.1	1.6942
84	22.154	6.	0.1	1.9435
85	24.	6.	0.1	2.1952
86	24.	4.5	0.1	2.1963
87	24.	3.	0.1	2.1968
88	24.	1.5	0.1	2.1963
89	24.	0.	0.1	2.1952
90	22.154	0.	0.1	1.9435
91	20.308	0.	0.1	1.6942
92	18.462	0.	0.1	1.4503
93	16.615	0.	0.1	1.2144
94	14.769	0.	0.1	0.98977
95	12.923	0.	0.1	0.77941
96	11.077	0.	0.1	0.58663
97	9.2308	0.	0.1	0.41488
98	7.3846	0.	0.1	0.26775
99	5.5385	0.	0.1	0.14917
100	3.6923	0.	0.1	6.3447e-002
101	1.8462	0.	0.1	1.4479e-002
102	0.	0.	0.1	0.
103	1.3113e-014	1.5	0.1	0.
104	2.6226e-014	3.	0.1	0.
105	3.9339e-014	4.5	0.1	0.
106	3.937e-014	6.	0.1	0.
107	3.9339e-014	4.5	0.	0.
108	2.6226e-014	3.	0.	0.
109	1.3113e-014	1.5	0.	0.
110	3.937e-014	6.	0.	0.
111	0.	0.	0.	0.
112	1.8462	0.	0.	1.4479e-002
113	3.6923	0.	0.	6.3447e-002
114	5.5385	0.	0.	0.14917
115	7.3846	0.	0.	0.26775
116	9.2308	0.	0.	0.41488
117	11.077	0.	0.	0.58663
118	12.923	0.	0.	0.77941
119	14.769	0.	0.	0.98977
120	16.615	0.	0.	1.2144
121	18.462	0.	0.	1.4503
122	20.308	0.	0.	1.6942
123	22.154	0.	0.	1.9435
124	24.	0.	0.	2.1952
125	24.	1.5	0.	2.1963
126	24.	3.	0.	2.1968
127	24.	4.5	0.	2.1963
128	24.	6.	0.	2.1952
129	22.154	6.	0.	1.9435
130	20.308	6.	0.	1.6942
131	18.462	6.	0.	1.4503
132	16.615	6.	0.	1.2144
133	14.769	6.	0.	0.98977
134	12.923	6.	0.	0.77941
135	11.077	6.	0.	0.58663
136	9.2308	6.	0.	0.41488
137	7.3846	6.	0.	0.26775
138	5.5385	6.	0.	0.14917
139	3.6923	6.	0.	6.3447e-002
140	1.8462	6.	0.	1.4479e-002
141	2.7692	4.5	0.	3.9418e-002
142	1.8462	3.75	0.	1.7975e-002
143	1.8462	4.5	5.e-002	1.7461e-002
144	0.92308	4.5	0.	4.4012e-003
145	1.8462	5.25	0.	1.6401e-002
146	4.6154	4.5	0.	0.11001
147	3.6923	3.75	0.	7.1881e-002
148	3.6923	4.5	5.e-002	7.0368e-002
149	3.6923	5.25	0.	6.7716e-002
150	6.4615	4.5	0.	0.21328
151	5.5385	3.75	0.	0.15974
152	5.5385	4.5	5.e-002	0.15771
153	5.5385	5.25	0.	0.15428
154	8.3077	4.5	0.	0.34614
155	7.3846	3.75	0.	0.27827
156	7.3846	4.5	5.e-002	0.27619
157	7.3846	5.25	0.	0.27273
158	10.154	4.5	0.	0.50517
159	9.2308	3.75	0.	0.42452
160	9.2308	4.5	5.e-002	0.42258
161	9.2308	5.25	0.	0.41939
162	12.	4.5	0.	0.68688
163	11.077	3.75	0.	0.59509
164	11.077	4.5	5.e-002	0.59338
165	11.077	5.25	0.	0.59058
166	13.846	4.5	0.	0.88784
167	12.923	3.75	0.	0.7866
168	12.923	4.5	5.e-002	0.78514
169	12.923	5.25	0.	0.78276
170	15.692	4.5	0.	1.1048
171	14.769	3.75	0.	0.99569
172	14.769	4.5	5.e-002	0.99448
173	14.769	5.25	0.	0.99253
174	17.538	4.5	0.	1.3344
175	16.615	3.75	0.	1.2191
176	16.615	4.5	5.e-002	1.2182
177	16.615	5.25	0.	1.2166
178	19.385	4.5	0.	1.5738
179	18.462	3.75	0.	1.4538
180	18.462	4.5	5.e-002	1.4531
181	18.462	5.25	0.	1.4519
182	21.231	4.5	0.	1.8201
183	20.308	3.75	0.	1.6968
184	20.308	4.5	5.e-002	1.6963
185	20.308	5.25	0.	1.6954
186	22.154	3.75	0.	1.9453
187	22.154	4.5	5.e-002	1.9449
188	23.077	4.5	0.	2.0704
189	22.154	5.25	0.	1.9443
190	2.7692	3.	0.	4.0787e-002
191	1.8462	2.25	0.	1.7975e-002
192	1.8462	3.	5.e-002	1.8126e-002
193	0.92308	3.	0.	4.5201e-003
194	4.6154	3.	0.	0.11241
195	3.6923	2.25	0.	7.1881e-002
196	3.6923	3.	5.e-002	7.2317e-002
197	6.4615	3.	0.	0.21602
198	5.5385	2.25	0.	0.15974
199	5.5385	3.	5.e-002	0.16035
200	8.3077	3.	0.	0.34881
201	7.3846	2.25	0.	0.27827
202	7.3846	3.	5.e-002	0.27893
203	10.154	3.	0.	0.50758
204	9.2308	2.25	0.	0.42452
205	9.2308	3.	5.e-002	0.42513
206	12.	3.	0.	0.68896
207	11.077	2.25	0.	0.59509
208	11.077	3.	5.e-002	0.59563
209	13.846	3.	0.	0.88959
210	12.923	2.25	0.	0.7866
211	12.923	3.	5.e-002	0.78706
212	15.692	3.	0.	1.1062
213	14.769	2.25	0.	0.99569
214	14.769	3.	5.e-002	0.99607
215	17.538	3.	0.	1.3355
216	16.615	2.25	0.	1.2191
217	16.615	3.	5.e-002	1.2194
218	19.385	3.	0.	1.5747
219	18.462	2.25	0.	1.4538
220	18.462	3.	5.e-002	1.454
221	21.231	3.	0.	1.8207
222	20.308	2.25	0.	1.6968
223	20.308	3.	5.e-002	1.697
224	22.154	2.25	0.	1.9453
225	22.154	3.	5.e-002	1.9454
226	23.077	3.	0.	2.0709
227	2.7692	1.5	0.	3.9418e-002
228	1.8462	1.5	5.e-002	1.7461e-002
229	0.92308	1.5	0.	4.4012e-003
230	1.8462	0.75	0.	1.6401e-002
231	4.6154	1.5	0.	0.11001
232	3.6923	1.5	5.e-002	7.0368e-002
233	3.6923	0.75	0.	6.7716e-002
234	6.4615	1.5	0.	0.21328
235	5.5385	1.5	5.e-002	0.15771
236	5.5385	0.75	0.	0.15428
237	8.3077	1.5	0.	0.34614
238	7.3846	1.5	5.e-002	0.27619
239	7.3846	0.75	0.	0.27273
240	10.154	1.5	0.	0.50517
241	9.2308	1.5	5.e-002	0.42258
242	9.2308	0.75	0.	0.41939
243	12.	1.5	0.	0.68688
244	11.077	1.5	5.e-002	0.59338
245	11.077	0.75	0.	0.59058
246	13.846	1.5	0.	0.88784
247	12.923	1.5	5.e-002	0.78514
248	12.923	0.75	0.	0.78276
249	15.692	1.5	0.	1.1048
250	14.769	1.5	5.e-002	0.99448
251	14.769	0.75	0.	0.99253
252	17.538	1.5	0.	1.3344
253	16.615	1.5	5.e-002	1.2182
254	16.615	0.75	0.	1.2166
255	19.385	1.5	0.	1.5738
256	18.462	1.5	5.e-002	1.4531
257	18.462	0.75	0.	1.4519
258	21.231	1.5	0.	1.8201
259	20.308	1.5	5.e-002	1.6963
260	20.308	0.75	0.	1.6954
261	22.154	1.5	5.e-002	1.9449
262	22.154	0.75	0.	1.9443
263	23.077	1.5	0.	2.0704
264	21.231	1.5	0.1	1.8201
265	22.154	2.25	0.1	1.9453
266	23.077	1.5	0.1	2.0704
267	22.154	0.75	0.1	1.9443
268	19.385	1.5	0.1	1.5738
269	20.308	2.25	0.1	1.6968
270	20.308	0.75	0.1	1.6954
271	17.538	1.5	0.1	1.3344
272	18.462	2.25	0.1	1.4538
273	18.462	0.75	0.1	1.4519
274	15.692	1.5	0.1	1.1048
275	16.615	2.25	0.1	1.2191
276	16.615	0.75	0.1	1.2166
277	13.846	1.5	0.1	0.88784
278	14.769	2.25	0.1	0.99569
279	14.769	0.75	0.1	0.99253
280	12.	1.5	0.1	0.68688
281	12.923	2.25	0.1	0.7866
282	12.923	0.75	0.1	0.78276
283	10.154	1.5	0.1	0.50517
284	11.077	2.25	0.1	0.59509
285	11.077	0.75	0.1	0.59058
286	8.3077	1.5	0.1	0.34614
287	9.2308	2.25	0.1	0.42452
288	9.2308	0.75	0.1	0.41939
289	6.4615	1.5	0.1	0.21328
290	7.3846	2.25	0.1	0.27827
291	7.3846	0.75	0.1	0.27273
292	4.6154	1.5	0.1	0.11001
293	5.5385	2.25	0.1	0.15974
294	5.5385	0.75	0.1	0.15428
295	2.7692	1.5	0.1	3.9418e-002
296	3.6923	2.25	0.1	7.1881e-002
297	3.6923	0.75	0.1	6.7716e-002
298	1.8462	2.25	0.1	1.7975e-002
299	1.8462	0.75	0.1	1.6401e-002
300	0.92308	1.5	0.1	4.4012e-003
301	21.231	3.	0.1	1.8207
302	22.154	3.75	0.1	1.9453
303	23.077	3.	0.1	2.0709
304	19.385	3.	0.1	1.5747
305	20.308	3.75	0.1	1.6968
306	17.538	3.	0.1	1.3355
307	18.462	3.75	0.1	1.4538
308	15.692	3.	0.1	1.1062
309	16.615	3.75	0.1	1.2191
