Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Elastic Strain (in/in)
1	18.67	3.2542	0.	1.5805e-004
2	16.639	2.0693	0.	1.7874e-004
3	21.462	2.6563	0.	1.7608e-005
4	18.129	3.0207	0.	2.063e-004
5	14.944	3.834	0.	8.7057e-005
6	10.345	2.9957	0.	9.1639e-005
7	5.5862	2.992	0.	2.474e-004
8	19.59	3.3674	0.	5.6817e-005
9	17.777	2.9284	0.	1.9266e-004
10	17.38	2.7032	0.	1.5821e-004
11	17.957	2.7753	0.	1.4646e-004
12	19.775	4.6331	0.	2.8401e-005
13	19.775	4.6331	0.1	6.0903e-005
14	17.957	2.7753	0.1	2.8046e-004
15	17.38	2.7032	0.1	2.0695e-004
16	17.777	2.9284	0.1	2.5491e-004
17	19.59	3.3674	0.1	8.93e-005
18	5.5862	2.992	0.1	3.9544e-004
19	10.345	2.9957	0.1	3.0722e-004
20	14.944	3.834	0.1	2.0282e-004
21	18.129	3.0207	0.1	2.7206e-004
22	21.462	2.6563	0.1	4.4761e-005
23	16.639	2.0693	0.1	1.7814e-004
24	18.67	3.2542	0.1	1.7325e-004
25	18.167	1.	0.1	1.2598e-004
26	18.167	1.5	0.1	2.2813e-004
27	18.167	2.	0.1	4.8478e-004
28	18.	2.	0.1	4.5879e-004
29	18.	1.5	0.1	2.7414e-004
30	18.	1.	0.1	1.6876e-004
31	18.167	5.	0.1	9.4475e-005
32	18.167	4.5	0.1	2.2552e-004
33	18.167	4.	0.1	5.5791e-004
34	18.	4.	0.1	4.9603e-004
35	18.	4.5	0.1	2.6156e-004
36	18.	5.	0.1	1.8068e-004
37	18.167	6.	0.1	6.5795e-005
38	21.083	6.	0.1	4.5018e-005
39	24.	6.	0.1	3.5429e-005
40	24.	3.	0.1	2.8392e-005
41	2.6226e-014	3.	0.1	4.6412e-004
42	3.937e-014	6.	0.1	4.5483e-004
43	6.	6.	0.1	3.9208e-004
44	12.	6.	0.1	2.7436e-004
45	15.	6.	0.1	2.1272e-004
46	18.	6.	0.1	1.4828e-004
47	24.	0.	0.1	2.9579e-005
48	21.083	0.	0.1	4.0826e-005
49	18.167	0.	0.1	5.858e-005
50	18.	0.	0.1	1.7468e-004
51	15.	2.3253e-030	0.1	1.6088e-004
52	12.	1.8602e-030	0.1	2.7841e-004
53	6.	9.3011e-031	0.1	3.9623e-004
54	0.	0.	0.1	4.5204e-004
55	6.	9.3011e-031	0.	2.4353e-004
56	12.	1.8602e-030	0.	9.7032e-005
57	15.	2.3253e-030	0.	6.7954e-005
58	18.	0.	0.	7.8497e-005
59	0.	0.	0.	1.8328e-005
60	21.083	0.	0.	1.9981e-005
61	18.167	0.	0.	1.9905e-005
62	24.	0.	0.	1.2618e-005
63	15.	6.	0.	9.6144e-005
64	12.	6.	0.	1.0317e-004
65	6.	6.	0.	2.3288e-004
66	18.	6.	0.	6.8216e-005
67	3.937e-014	6.	0.	2.4126e-005
68	2.6226e-014	3.	0.	7.7836e-006
69	24.	3.	0.	1.1411e-005
70	24.	6.	0.	1.2578e-005
71	21.083	6.	0.	1.4584e-005
72	18.167	6.	0.	4.2945e-005
73	18.	4.5	0.	1.0488e-004
74	18.	5.	0.	8.3237e-005
75	18.	4.	0.	1.8498e-004
76	18.167	5.	0.	3.0302e-005
