Node Number	X Location (in)	Y Location (in)	Z Location (in)	Total Deformation (in)
1	2.695	3.3217	0.	5.2694e-002
2	1.8651	3.2366	0.	2.2209e-002
3	0.99215	3.7406	0.	5.4295e-003
4	3.8475	3.3673	0.	0.11436
5	3.3855	1.6742	0.	8.1625e-002
6	2.644	2.2902	0.	4.7995e-002
7	2.1366	3.5158	0.	2.9965e-002
8	17.718	2.9603	0.	1.5113
9	10.042	3.3583	0.	0.62429
10	6.8341	1.7369	0.	0.3207
11	4.9389	4.5453	0.	0.18614
12	4.9389	4.5453	0.1	0.18614
13	6.8341	1.7369	0.1	0.3207
14	10.042	3.3583	0.1	0.62429
15	17.718	2.9603	0.1	1.5113
16	2.1366	3.5158	0.1	2.9965e-002
17	2.644	2.2902	0.1	4.7995e-002
18	3.3855	1.6742	0.1	8.1625e-002
19	3.8475	3.3673	0.1	0.11436
20	0.99215	3.7406	0.1	5.4295e-003
21	1.8651	3.2366	0.1	2.2209e-002
22	2.695	3.3217	0.1	5.2694e-002
23	2.1667	1.	0.1	1.4179e-002
24	2.1667	1.5	0.1	1.9927e-002
25	2.1667	2.	0.1	2.5926e-002
26	2.	2.	0.1	2.1045e-002
27	2.	1.5	0.1	1.8228e-002
28	2.	1.	0.1	1.685e-002
29	2.1667	5.	0.1	1.7117e-002
30	2.1667	4.5	0.1	2.2516e-002
31	2.1667	4.	0.1	2.7702e-002
32	2.	4.	0.1	2.2547e-002
33	2.	4.5	0.1	1.8241e-002
34	2.	5.	0.1	1.5232e-002
35	2.1667	6.	0.1	7.2172e-003
36	5.5781	6.	0.1	0.23136
37	10.354	6.	0.1	0.66354
38	17.177	6.	0.1	1.4514
39	24.	6.	0.1	2.3694
40	24.	3.	0.1	2.3611
41	2.6226e-014	3.	0.1	0.
42	3.937e-014	6.	0.1	0.
43	1.	6.	0.1	2.3237e-003
44	2.	6.	0.1	1.0775e-002
45	24.	0.	0.1	2.3424
46	18.542	0.	0.1	1.6
47	13.083	0.	0.1	0.92916
48	7.625	0.	0.1	0.37381
49	4.8958	0.	0.1	0.15894
50	2.1667	0.	0.1	2.6081e-003
51	2.	0.	0.1	1.4957e-002
52	0.	0.	0.1	0.
53	2.	0.	0.	1.4957e-002
54	0.	0.	0.	0.
55	4.8958	0.	0.	0.15894
56	7.625	0.	0.	0.37381
57	13.083	0.	0.	0.92916
58	18.542	0.	0.	1.6
59	2.1667	0.	0.	2.6081e-003
60	24.	0.	0.	2.3424
61	1.	6.	0.	2.3237e-003
62	2.	6.	0.	1.0775e-002
63	3.937e-014	6.	0.	0.
64	2.6226e-014	3.	0.	0.
65	24.	3.	0.	2.3611
66	24.	6.	0.	2.3694
67	17.177	6.	0.	1.4514
68	10.354	6.	0.	0.66354
69	5.5781	6.	0.	0.23136
70	2.1667	6.	0.	7.2172e-003
71	2.	4.5	0.	1.8241e-002
72	2.	5.	0.	1.5232e-002
73	2.	4.	0.	2.2547e-002
74	2.1667	5.	0.	1.7117e-002
75	2.1667	4.5	0.	2.2516e-002
76	2.1667	4.	0.	2.7702e-002
77	2.	1.5	0.	1.8228e-002
78	2.	1.	0.	1.685e-002
