Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Stress (psi)
1	12.4	2.1818	0.	-9528.6
2	12.4	2.3636	0.	-7596.1
3	12.4	2.5455	0.	-6719.7
4	12.4	2.7273	0.	-6273.4
5	12.4	2.9091	0.	-6082.9
6	12.4	3.0909	0.	-6082.9
7	12.4	3.2727	0.	-6273.4
8	12.4	3.4545	0.	-6719.7
9	12.4	3.6364	0.	-7596.1
10	12.4	3.8182	0.	-9528.6
11	12.567	2.1818	0.	-9567.6
12	12.567	2.3636	0.	-7596.3
13	12.567	2.5455	0.	-6693.7
14	12.567	2.7273	0.	-6239.1
15	12.567	2.9091	0.	-6044.9
16	12.567	3.0909	0.	-6044.9
17	12.567	3.2727	0.	-6239.1
18	12.567	3.4545	0.	-6693.7
19	12.567	3.6364	0.	-7596.3
20	12.567	3.8182	0.	-9567.6
21	12.218	5.8182	0.	-527.88
22	12.218	5.6364	0.	-723.28
23	12.218	5.4545	0.	-949.45
24	12.218	5.2727	0.	-1192.9
25	12.218	5.0909	0.	-1463.5
26	12.218	4.9091	0.	-1778.3
27	12.218	4.7273	0.	-2164.9
28	12.218	4.5455	0.	-2687.4
29	12.218	4.3636	0.	-3438.
30	12.218	4.1818	0.	-4950.9
31	12.218	4.	0.	-6956.8
32	12.218	3.8182	0.	-7066.8
33	12.218	3.6364	0.	-6719.
34	12.218	3.4545	0.	-6274.
35	12.218	3.2727	0.	-6010.7
36	12.218	3.0909	0.	-5883.8
37	12.218	2.9091	0.	-5883.8
38	12.218	2.7273	0.	-6010.7
39	12.218	2.5455	0.	-6274.
40	12.218	2.3636	0.	-6719.
41	12.218	2.1818	0.	-7066.8
42	12.218	2.	0.	-6956.8
43	12.218	1.8182	0.	-4950.9
44	12.218	1.6364	0.	-3438.
45	12.218	1.4545	0.	-2687.4
46	12.218	1.2727	0.	-2164.9
47	12.218	1.0909	0.	-1778.3
48	12.218	0.90909	0.	-1463.5
49	12.218	0.72727	0.	-1192.9
50	12.218	0.54545	0.	-949.45
51	12.218	0.36364	0.	-723.28
52	12.218	0.18182	0.	-527.88
53	12.035	5.8182	0.	-848.65
54	12.035	5.6364	0.	-961.23
55	12.035	5.4545	0.	-1133.2
56	12.035	5.2727	0.	-1344.1
57	12.035	5.0909	0.	-1593.
58	12.035	4.9091	0.	-1890.1
59	12.035	4.7273	0.	-2257.1
60	12.035	4.5455	0.	-2725.6
61	12.035	4.3636	0.	-3353.5
62	12.035	4.1818	0.	-4139.9
63	12.035	4.	0.	-4881.3
64	12.035	3.8182	0.	-5449.9
65	12.035	3.6364	0.	-5644.5
66	12.035	3.4545	0.	-5628.9
67	12.035	3.2727	0.	-5562.9
68	12.035	3.0909	0.	-5518.8
69	12.035	2.9091	0.	-5518.8
70	12.035	2.7273	0.	-5562.9
71	12.035	2.5455	0.	-5628.9
72	12.035	2.3636	0.	-5644.5
73	12.035	2.1818	0.	-5449.9
74	12.035	2.	0.	-4881.3
75	12.035	1.8182	0.	-4139.9
76	12.035	1.6364	0.	-3353.5
77	12.035	1.4545	0.	-2725.6
78	12.035	1.2727	0.	-2257.1
79	12.035	1.0909	0.	-1890.1
80	12.035	0.90909	0.	-1593.
81	12.035	0.72727	0.	-1344.1
82	12.035	0.54545	0.	-1133.2
83	12.035	0.36364	0.	-961.23
84	12.035	0.18182	0.	-848.65
85	11.853	5.8182	0.	-1182.7
86	11.853	5.6364	0.	-1267.
87	11.853	5.4545	0.	-1404.2
88	11.853	5.2727	0.	-1586.2
89	11.853	5.0909	0.	-1811.5
90	11.853	4.9091	0.	-2084.6
91	11.853	4.7273	0.	-2414.7
92	11.853	4.5455	0.	-2814.4
93	11.853	4.3636	0.	-3280.6
94	11.853	4.1818	0.	-3787.
95	11.853	4.	0.	-4270.7
96	11.853	3.8182	0.	-4654.5
97	11.853	3.6364	0.	-4911.5
98	11.853	3.4545	0.	-5038.6
99	11.853	3.2727	0.	-5086.1
100	11.853	3.0909	0.	-5099.
101	11.853	2.9091	0.	-5099.
102	11.853	2.7273	0.	-5086.1
103	11.853	2.5455	0.	-5038.6
104	11.853	2.3636	0.	-4911.5
105	11.853	2.1818	0.	-4654.5
106	11.853	2.	0.	-4270.7
107	11.853	1.8182	0.	-3787.
108	11.853	1.6364	0.	-3280.6
