Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Elastic Strain (in/in)
1	4.9761	2.6256	0.	7.1723e-005
2	5.3064	3.4007	0.	6.4379e-005
3	4.4597	2.5176	0.	3.803e-005
4	7.2557	2.8486	0.	7.9738e-006
5	3.817	1.9456	0.	3.0294e-005
6	5.3519	2.7385	0.	6.3977e-005
7	5.1752	3.1292	0.	5.3225e-005
8	5.1777	2.4602	0.	7.4481e-005
9	20.878	3.	0.	6.7637e-007
10	17.756	3.	0.	3.5831e-006
11	14.505	3.0002	0.	8.5076e-006
12	11.13	3.0564	0.	3.3642e-006
13	7.4859	4.4677	0.	1.5952e-005
14	2.2052	3.2914	0.	1.0052e-005
15	4.7819	2.7305	0.	3.7746e-005
16	5.8166	2.766	0.	1.9686e-005
17	8.3342	1.6463	0.	1.303e-005
18	8.3342	1.6463	0.1	-1.303e-005
19	5.8166	2.766	0.1	-1.9686e-005
20	4.7819	2.7305	0.1	-3.7746e-005
21	2.2052	3.2914	0.1	-1.0052e-005
22	7.4859	4.4677	0.1	-1.5952e-005
23	11.13	3.0564	0.1	-3.3642e-006
24	14.505	3.0002	0.1	-8.5076e-006
25	17.756	3.	0.1	-3.5831e-006
26	20.878	3.	0.1	-6.7637e-007
27	5.1777	2.4602	0.1	-7.4481e-005
28	5.1752	3.1292	0.1	-5.3225e-005
29	5.3519	2.7385	0.1	-6.3977e-005
30	3.817	1.9456	0.1	-3.0294e-005
31	7.2557	2.8486	0.1	-7.9738e-006
32	4.4597	2.5176	0.1	-3.803e-005
33	5.3064	3.4007	0.1	-6.4379e-005
34	4.9761	2.6256	0.1	-7.1723e-005
35	5.2667	5.	0.1	-8.4711e-006
36	5.2667	4.5	0.1	-1.8784e-005
37	5.2667	4.	0.1	-3.9947e-005
38	5.1	4.	0.1	-5.3397e-005
39	5.1	4.5	0.1	-1.8259e-005
40	5.1	5.	0.1	-1.9786e-005
41	5.2667	1.	0.1	-1.7183e-005
42	5.2667	1.5	0.1	-4.1842e-005
43	5.2667	2.	0.1	-6.3323e-005
44	5.1	2.	0.1	-9.548e-005
45	5.1	1.5	0.1	-3.5781e-005
46	5.1	1.	0.1	7.4803e-006
47	5.2667	6.	0.1	-1.7753e-005
48	8.3889	6.	0.1	-5.935e-006
49	11.511	6.	0.1	-5.6922e-006
50	14.633	6.	0.1	-9.6733e-006
51	17.756	6.	0.1	-2.3712e-006
52	20.878	6.	0.1	-4.0476e-007
53	24.	6.	0.1	-2.1531e-007
54	24.	3.	0.1	-1.8712e-007
55	2.6226e-014	3.	0.1	6.1618e-007
56	24.	0.	0.1	8.2216e-008
57	20.878	0.	0.1	-7.2081e-007
58	17.756	0.	0.1	-3.5317e-006
59	14.633	0.	0.1	-7.9179e-006
60	11.511	0.	0.1	-7.6993e-006
61	8.3889	0.	0.1	-7.8219e-006
62	5.2667	0.	0.1	-1.6214e-005
63	5.1	0.	0.1	-6.839e-006
64	2.55	1.0919e-030	0.1	-4.631e-006
65	0.	0.	0.1	1.2851e-006
66	3.937e-014	6.	0.1	4.5678e-006
67	2.55	6.	0.1	-9.1444e-006
68	5.1	6.	0.1	-3.149e-005
69	2.55	6.	0.	9.1444e-006
70	5.1	6.	0.	3.149e-005
71	3.937e-014	6.	0.	-4.5678e-006
72	2.55	1.0919e-030	0.	4.631e-006
73	5.1	0.	0.	6.839e-006
74	0.	0.	0.	-1.2851e-006
75	8.3889	0.	0.	7.8219e-006
76	11.511	0.	0.	7.6993e-006
77	14.633	0.	0.	7.9179e-006
78	17.756	0.	0.	3.5317e-006
79	20.878	0.	0.	7.2081e-007
80	5.2667	0.	0.	1.6214e-005
81	24.	0.	0.	-8.2217e-008
82	2.6226e-014	3.	0.	-6.1618e-007
83	24.	3.	0.	1.8712e-007
84	24.	6.	0.	2.1531e-007
85	20.878	6.	0.	4.0476e-007
86	17.756	6.	0.	2.3712e-006
87	14.633	6.	0.	9.6733e-006
88	11.511	6.	0.	5.6922e-006
89	8.3889	6.	0.	5.935e-006
90	5.2667	6.	0.	1.7753e-005
91	5.1	1.5	0.	3.5781e-005
92	5.1	1.	0.	-7.4803e-006
93	5.1	2.	0.	9.548e-005
94	5.2667	1.	0.	1.7183e-005
95	5.2667	1.5	0.	4.1842e-005
96	5.2667	2.	0.	6.3323e-005
97	5.1	4.5	0.	1.8259e-005
98	5.1	5.	0.	1.9786e-005
99	5.1	4.	0.	5.3397e-005
100	5.2667	5.	0.	8.4711e-006
101	5.2667	4.5	0.	1.8784e-005
102	5.2667	4.	0.	3.9947e-005
103	5.0757	2.8774	0.	6.2284e-005
104	5.0769	2.5429	0.	7.2807e-005
105	4.879	2.678	0.	5.2745e-005
106	4.9761	2.6256	5.e-002	9.915e-013
107	5.0381	2.3128	0.	8.3538e-005
108	5.2408	3.2649	0.	6.0702e-005
109	5.5615	3.0833	0.	4.3654e-005
110	5.3064	3.4007	5.e-002	2.5023e-013
111	5.2865	3.7003	0.	5.1264e-005
112	4.1383	2.2316	0.	3.4157e-005
113	4.6208	2.6241	0.	3.7576e-005
114	4.4597	2.5176	5.e-002	4.9536e-013
115	4.7798	2.2588	0.	6.6894e-005
116	4.7798	3.5088	0.	2.7987e-005
117	7.3708	3.6581	0.	1.5422e-005
118	6.5362	2.8073	0.	1.9253e-005
