Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Stress (psi)
1	4.9761	2.6256	0.	-2204.3
2	5.3064	3.4007	0.	-1622.7
3	4.4597	2.5176	0.	-1332.6
4	7.2557	2.8486	0.	-631.21
5	3.817	1.9456	0.	-958.17
6	5.3519	2.7385	0.	-1635.
7	5.1752	3.1292	0.	-1855.3
8	5.1777	2.4602	0.	-2269.2
9	20.878	3.	0.	-45.366
10	17.756	3.	0.	-132.08
11	14.505	3.0002	0.	-252.44
12	11.13	3.0564	0.	-342.93
13	7.4859	4.4677	0.	-587.15
14	2.2052	3.2914	0.	-1180.2
15	4.7819	2.7305	0.	-1697.
16	5.8166	2.766	0.	-1388.4
17	8.3342	1.6463	0.	-502.11
18	8.3342	1.6463	0.1	-62.372
19	5.8166	2.766	0.1	-119.39
20	4.7819	2.7305	0.1	-230.41
21	2.2052	3.2914	0.1	-304.77
22	7.4859	4.4677	0.1	-176.4
23	11.13	3.0564	0.1	-6.326
24	14.505	3.0002	0.1	-10.313
25	17.756	3.	0.1	-4.9815
26	20.878	3.	0.1	-5.7581
27	5.1777	2.4602	0.1	-418.1
28	5.1752	3.1292	0.1	-224.49
29	5.3519	2.7385	0.1	-212.87
30	3.817	1.9456	0.1	-123.28
31	7.2557	2.8486	0.1	63.99
32	4.4597	2.5176	0.1	-225.31
33	5.3064	3.4007	0.1	-324.58
34	4.9761	2.6256	0.1	-176.73
35	5.2667	5.	0.1	-5.844
36	5.2667	4.5	0.1	30.925
37	5.2667	4.	0.1	673.25
38	5.1	4.	0.1	60.686
39	5.1	4.5	0.1	-627.12
40	5.1	5.	0.1	114.82
41	5.2667	1.	0.1	91.294
42	5.2667	1.5	0.1	151.14
43	5.2667	2.	0.1	342.2
44	5.1	2.	0.1	274.63
45	5.1	1.5	0.1	94.816
46	5.1	1.	0.1	156.23
47	5.2667	6.	0.1	-83.541
48	8.3889	6.	0.1	-75.418
49	11.511	6.	0.1	-8.0997
50	14.633	6.	0.1	-19.758
51	17.756	6.	0.1	-18.514
52	20.878	6.	0.1	-15.557
53	24.	6.	0.1	-2.672
54	24.	3.	0.1	6.7898
55	2.6226e-014	3.	0.1	940.6
56	24.	0.	0.1	-3.0542
57	20.878	0.	0.1	-8.3739
58	17.756	0.	0.1	-6.1136
59	14.633	0.	0.1	-15.543
60	11.511	0.	0.1	-8.9739
61	8.3889	0.	0.1	-38.088
62	5.2667	0.	0.1	-42.358
63	5.1	0.	0.1	-163.05
64	2.55	1.0919e-030	0.1	-367.04
65	0.	0.	0.1	845.82
66	3.937e-014	6.	0.1	716.89
67	2.55	6.	0.1	-260.92
68	5.1	6.	0.1	169.44
69	2.55	6.	0.	-1142.
70	5.1	6.	0.	-1342.1
71	3.937e-014	6.	0.	-1620.6
72	2.55	1.0919e-030	0.	-912.96
73	5.1	0.	0.	-1069.3
74	0.	0.	0.	-1786.2
75	8.3889	0.	0.	-425.77
76	11.511	0.	0.	-363.72
77	14.633	0.	0.	-262.94
78	17.756	0.	0.	-134.8
79	20.878	0.	0.	-46.602
80	5.2667	0.	0.	-524.
81	24.	0.	0.	-22.847
82	2.6226e-014	3.	0.	-1914.2
83	24.	3.	0.	-20.
84	24.	6.	0.	-27.625
85	20.878	6.	0.	-47.048
86	17.756	6.	0.	-136.08
87	14.633	6.	0.	-261.62
88	11.511	6.	0.	-318.53
89	8.3889	6.	0.	-470.52
90	5.2667	6.	0.	-608.42
91	5.1	1.5	0.	-1672.5
92	5.1	1.	0.	-844.98
93	5.1	2.	0.	-3740.4
94	5.2667	1.	0.	-866.68
95	5.2667	1.5	0.	-1954.1
96	5.2667	2.	0.	-3906.9
97	5.1	4.5	0.	-1904.
98	5.1	5.	0.	-1364.3
99	5.1	4.	0.	-4748.
100	5.2667	5.	0.	-734.34
101	5.2667	4.5	0.	-873.81
102	5.2667	4.	0.	-3752.2
103	5.0757	2.8774	0.	-2027.5
104	5.0769	2.5429	0.	-2232.3
105	4.879	2.678	0.	-1929.9
106	4.9761	2.6256	5.e-002	-102.13
107	5.0381	2.3128	0.	-2958.9
108	5.2408	3.2649	0.	-1737.8
109	5.5615	3.0833	0.	-1495.4
110	5.3064	3.4007	5.e-002	-81.357
111	5.2865	3.7003	0.	-2680.3
112	4.1383	2.2316	0.	-1145.1
113	4.6208	2.6241	0.	-1503.
114	4.4597	2.5176	5.e-002	-41.518
115	4.7798	2.2588	0.	-2530.2
116	4.7798	3.5088	0.	-1515.9
117	7.3708	3.6581	0.	-604.6
118	6.5362	2.8073	0.	-1009.1
119	7.795	2.2474	0.	-565.51
120	7.2557	2.8486	5.e-002	-27.124
121	6.2612	2.1743	0.	-1261.5
122	6.2612	3.4243	0.	-2183.4
123	3.0111	2.6185	0.	-1063.9
124	3.817	1.9456	5.e-002	-12.054
