Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Elastic Strain (in/in)
1	2.1658	3.7362	0.	5.3181e-004
2	1.9552	2.2445	0.	5.4851e-004
3	1.7481	5.4554	0.	6.5899e-005
4	1.6892	5.1882	0.	8.9058e-005
5	2.4877	5.4026	0.	3.7074e-005
6	1.6695	1.7735	0.	2.224e-004
7	2.4819	1.2543	0.	7.5408e-005
8	2.4589	3.7393	0.	3.8309e-004
9	1.862	3.4049	0.	4.4031e-004
10	1.3504	4.867	0.	1.0584e-004
11	1.664	4.228	0.	2.4326e-004
12	2.4935	4.2451	0.	1.7424e-004
13	1.5052	3.6037	0.	2.8075e-004
14	2.1255	3.5055	0.	4.4777e-004
15	1.6169	3.938	0.	2.8369e-004
16	2.522	2.288	0.	3.639e-004
17	1.4836	0.33432	0.	8.2899e-005
18	1.9296	3.1204	0.	4.1956e-004
19	1.3625	4.	0.	1.693e-004
20	3.0824	3.5656	0.	2.0341e-004
21	3.1812	3.8481	0.	1.9268e-004
22	1.648	2.97	0.	3.0135e-004
23	3.5915	4.5121	0.	1.7208e-004
24	0.46905	4.193	0.	1.5735e-005
25	1.3447	1.9062	0.	1.8936e-004
26	2.7325	1.5074	0.	1.5915e-004
27	2.3043	3.1091	0.	3.8707e-004
28	1.0878	3.0273	0.	9.3152e-005
29	2.8014	1.3038	0.	1.402e-004
30	3.134	2.5055	0.	2.0228e-004
31	3.9257	1.0223	0.	1.551e-004
32	4.4736	1.0732	0.	1.5671e-004
33	5.042	1.082	0.	1.506e-004
34	5.614	1.0797	0.	1.4534e-004
35	6.1886	1.0797	0.	1.4051e-004
36	6.7632	1.0797	0.	1.3604e-004
37	7.3377	1.0797	0.	1.3169e-004
38	7.9123	1.0797	0.	1.2729e-004
39	8.4868	1.0797	0.	1.2281e-004
40	9.0614	1.0797	0.	1.1822e-004
41	9.636	1.0797	0.	1.1354e-004
42	10.211	1.0797	0.	1.0878e-004
43	10.785	1.0797	0.	1.0398e-004
44	11.36	1.0797	0.	9.9067e-005
45	11.934	1.0797	0.	9.381e-005
46	12.509	1.0797	0.	8.8628e-005
47	13.083	1.0797	0.	8.3523e-005
48	13.658	1.0797	0.	7.8491e-005
49	14.232	1.0797	0.	7.353e-005
50	14.807	1.0797	0.	6.8639e-005
51	15.382	1.0797	0.	6.3814e-005
52	15.956	1.0797	0.	5.9051e-005
53	16.531	1.0797	0.	5.4348e-005
54	17.105	1.0797	0.	4.9704e-005
55	17.68	1.0797	0.	4.511e-005
56	18.254	1.0797	0.	4.0566e-005
57	18.829	1.0797	0.	3.6088e-005
58	19.404	1.0797	0.	3.1631e-005
59	19.978	1.0797	0.	2.7247e-005
60	20.553	1.0797	0.	2.2792e-005
61	21.147	1.0833	0.	1.8366e-005
62	21.736	1.1041	0.	1.3781e-005
63	22.319	1.1485	0.	9.1734e-006
64	22.905	1.7874	0.	4.0903e-006
65	22.913	2.4041	0.	3.6698e-006
66	22.921	3.0315	0.	3.1404e-006
67	22.893	3.6708	0.	3.4536e-006
68	22.853	4.2738	0.	4.7922e-006
69	22.243	4.8931	0.	9.9302e-006
70	21.651	4.8928	0.	1.4318e-005
71	21.058	4.9017	0.	1.8886e-005
72	20.465	4.9116	0.	2.3523e-005
73	19.869	4.9203	0.	2.8023e-005
74	19.279	4.9203	0.	3.2584e-005
75	18.689	4.9203	0.	3.7174e-005
76	18.099	4.9203	0.	4.1775e-005
77	17.509	4.9203	0.	4.6465e-005
78	16.919	4.9203	0.	5.1195e-005
79	16.329	4.9203	0.	5.5983e-005
80	15.739	4.9203	0.	6.0833e-005
81	15.149	4.9203	0.	6.575e-005
82	14.559	4.9203	0.	7.0735e-005
83	13.968	4.9203	0.	7.5789e-005
84	13.378	4.9203	0.	8.0914e-005
85	12.788	4.9203	0.	8.6121e-005
86	12.198	4.9203	0.	9.1407e-005
87	11.608	4.9203	0.	9.6775e-005
88	11.018	4.9203	0.	1.0204e-004
89	10.428	4.9203	0.	1.0699e-004
90	9.8378	4.9203	0.	1.119e-004
91	9.2477	4.9203	0.	1.1673e-004
92	8.6577	4.9203	0.	1.2146e-004
93	8.0676	4.9203	0.	1.2609e-004
94	7.4775	4.9203	0.	1.3061e-004
95	6.8874	4.9203	0.	1.3509e-004
96	6.2973	4.9203	0.	1.3964e-004
97	5.7072	4.9203	0.	1.445e-004
98	5.1335	4.9275	0.	1.4974e-004
99	4.5569	4.9436	0.	1.5567e-004
100	3.9106	2.8474	0.	1.2794e-004
101	21.731	2.1414	0.	1.3044e-005
102	21.692	3.6987	0.	1.353e-005
103	21.013	3.792	0.	1.9068e-005
104	20.395	3.8175	0.	2.3534e-005
