Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Stress (psi)
1	5.398	3.2309	0.	-1323.5
2	5.2552	2.6154	0.	-1773.
3	3.6157	2.7662	0.	-1464.8
4	6.4383	3.4407	0.	-1226.
5	5.6564	1.5941	0.	-980.38
6	3.977	5.3201	0.	-783.12
7	3.4825	4.2169	0.	-1120.1
8	5.834	4.7178	0.	-977.64
9	5.5866	5.045	0.	-556.47
10	3.8617	0.39712	0.	-678.16
11	6.0036	0.5522	0.	-585.69
12	8.0145	3.3769	0.	-735.76
13	3.4841	1.6184	0.	-1164.9
14	3.1271	5.1049	0.	-1151.3
15	7.6817	1.8267	0.	-757.14
16	5.8594	5.4536	0.	-620.85
17	2.25	3.9464	0.	-1408.1
18	2.691	2.1227	0.	-1408.2
19	6.9846	0.69626	0.	-735.53
20	8.0905	0.91977	0.	-708.94
21	9.1259	1.0809	0.	-634.95
22	10.287	1.1535	0.	-550.45
23	11.469	1.1658	0.	-463.58
24	12.638	1.1635	0.	-381.92
25	13.774	1.1825	0.	-309.73
26	14.913	1.1829	0.	-245.5
27	16.06	1.1773	0.	-188.6
28	17.187	1.1838	0.	-139.72
29	18.318	1.1869	0.	-98.346
30	19.458	1.1903	0.	-64.247
31	20.591	1.1927	0.	-37.694
32	21.728	1.1957	0.	-18.465
33	22.869	1.1889	0.	-6.5501
34	1.1114	4.8829	0.	-1304.4
35	1.1113	3.7359	0.	-1403.4
36	1.226	2.5568	0.	-1371.5
37	1.5283	1.3259	0.	-1277.1
38	22.845	2.4004	0.	-7.2923
39	22.825	3.5989	0.	-7.471
40	22.809	4.7989	0.	-7.1501
41	21.625	4.8018	0.	-20.101
42	20.447	4.7968	0.	-40.97
43	19.258	4.7951	0.	-69.938
44	18.084	4.7929	0.	-106.67
45	16.911	4.7916	0.	-151.41
46	15.731	4.7902	0.	-204.46
47	14.546	4.7858	0.	-266.
48	13.347	4.7586	0.	-337.43
49	12.096	4.7597	0.	-419.46
50	10.811	4.736	0.	-517.6
51	9.3907	4.672	0.	-637.84
