Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent (von-Mises) Stress (psi)
1	7.2843	1.7995	0.	929.17
2	6.16	3.0624	0.	1297.3
3	3.7989	3.2476	0.	1272.2
4	7.3469	3.4238	0.	980.15
5	4.5029	0.56583	0.	926.59
6	6.5308	0.60048	0.	604.11
7	4.6779	4.7054	0.	1203.9
8	6.7686	4.7467	0.	890.68
9	6.4004	5.0767	0.	619.18
10	4.597	1.4456	0.	1175.1
11	4.7465	5.4011	0.	877.75
12	6.6039	5.4604	0.	615.29
13	3.6161	1.0723	0.	1112.6
14	3.8462	5.1927	0.	995.19
15	2.8432	4.7164	0.	1193.7
16	1.315	4.7572	0.	1410.4
17	1.162	1.199	0.	1417.4
18	2.3455	1.1587	0.	1270.5
19	7.4702	0.77927	0.	788.17
20	8.5425	1.2281	0.	655.7
21	10.016	1.2235	0.	571.86
22	11.272	1.2136	0.	474.81
23	12.48	1.1992	0.	392.34
24	13.663	1.1917	0.	318.6
25	14.825	1.1817	0.	253.21
26	15.982	1.1795	0.	195.63
27	17.122	1.1802	0.	146.14
28	18.269	1.1829	0.	104.23
29	19.409	1.1877	0.	69.88
30	20.555	1.1908	0.	43.104
31	21.698	1.1909	0.	23.884
32	22.853	1.1958	0.	12.41
33	1.2998	3.5876	0.	1476.1
34	1.2143	2.3879	0.	1485.9
35	22.846	2.3943	0.	15.749
36	22.845	3.6006	0.	15.749
37	22.847	4.8071	0.	12.437
38	21.7	4.7946	0.	23.955
39	20.551	4.7942	0.	43.145
40	19.406	4.7561	0.	70.08
41	18.263	4.7234	0.	104.45
42	17.122	4.7063	0.	146.25
43	15.982	4.6998	0.	195.53
44	14.833	4.7345	0.	252.59
45	13.657	4.7652	0.	318.23
46	12.479	4.774	0.	392.28
47	11.265	4.7807	0.	472.68
48	9.9778	4.7869	0.	573.63
49	8.4569	4.796	0.	662.85
50	7.6272	5.2957	0.	670.5
51	7.524	2.5199	0.	914.75
52	2.526	3.4777	0.	1217.4
53	2.4131	2.3047	0.	1222.8
54	8.6689	3.594	0.	666.25
55	8.7377	2.4408	0.	652.79
56	9.9608	2.3925	0.	568.6
57	11.217	2.3989	0.	474.72
58	12.43	2.3913	0.	392.94
59	13.634	2.3717	0.	318.52
60	14.818	2.3665	0.	252.85
61	15.977	2.3649	0.	195.78
62	17.121	2.3663	0.	146.4
63	18.268	2.3705	0.	104.8
64	19.408	2.3754	0.	70.755
65	20.552	2.3821	0.	44.472
66	21.696	2.3902	0.	26.066
67	21.688	3.5948	0.	26.133
68	20.544	3.5742	0.	44.64
69	19.403	3.5599	0.	70.942
70	18.262	3.5468	0.	104.94
71	17.121	3.5372	0.	146.47
72	15.977	3.5331	0.	195.67
73	14.809	3.5412	0.	253.24
74	13.626	3.561	0.	318.67
75	12.429	3.5767	0.	392.94
76	11.193	3.5901	0.	475.78
77	9.9227	3.6074	0.	569.66
78	7.1418	4.1941	0.	843.83
79	4.8235	1.0048	0.	771.85
80	4.6404	2.2072	0.	1362.3
81	4.9433	5.0434	0.	736.29
82	4.0895	4.0479	0.	1163.8
83	6.3358	0.9475	0.	659.63
84	6.8267	1.3083	0.	918.23
85	6.2556	2.4681	0.	1260.6
86	5.0943	3.1493	0.	1501.5
87	3.5507	2.2528	0.	1248.3
88	3.5507	2.2528	0.1	1248.3
89	5.0943	3.1493	0.1	1501.5
90	6.2556	2.4681	0.1	1260.6
91	6.8267	1.3083	0.1	918.23
92	6.3358	0.9475	0.1	659.63
93	4.0895	4.0479	0.1	1163.8
94	4.9433	5.0434	0.1	736.29
95	4.6404	2.2072	0.1	1362.3
96	4.8235	1.0048	0.1	771.85
97	7.1418	4.1941	0.1	843.83
98	9.9227	3.6074	0.1	569.66
99	11.193	3.5901	0.1	475.78
100	12.429	3.5767	0.1	392.94
101	13.626	3.561	0.1	318.67
102	14.809	3.5412	0.1	253.24
103	15.977	3.5331	0.1	195.67
104	17.121	3.5372	0.1	146.47
105	18.262	3.5468	0.1	104.94
106	19.403	3.5599	0.1	70.942
107	20.544	3.5742	0.1	44.64
108	21.688	3.5948	0.1	26.133
109	21.696	2.3902	0.1	26.066
110	20.552	2.3821	0.1	44.472
111	19.408	2.3754	0.1	70.755
112	18.268	2.3705	0.1	104.8
113	17.121	2.3663	0.1	146.4
114	15.977	2.3649	0.1	195.78
115	14.818	2.3665	0.1	252.85
116	13.634	2.3717	0.1	318.52
117	12.43	2.3913	0.1	392.94
118	11.217	2.3989	0.1	474.72
119	9.9608	2.3925	0.1	568.6
120	8.7377	2.4408	0.1	652.79
121	8.6689	3.594	0.1	666.25
122	2.4131	2.3047	0.1	1222.8
123	2.526	3.4777	0.1	1217.4
124	7.524	2.5199	0.1	914.75
125	7.6272	5.2957	0.1	670.5
126	8.4569	4.796	0.1	662.85
127	9.9778	4.7869	0.1	573.63
