Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Stress (psi)
1	4.4078	2.5412	0.	-1842.
2	5.1012	3.2964	0.	-1171.3
3	5.7738	1.3596	0.	-911.93
4	3.5615	0.49236	0.	-802.44
5	3.5486	1.6595	0.	-1094.2
6	5.6549	0.52997	0.	-612.97
7	3.5499	4.8545	0.	-916.93
8	2.7486	4.0638	0.	-1242.9
9	5.6885	4.6491	0.	-993.4
10	5.3489	5.0498	0.	-606.36
11	3.3035	5.3152	0.	-916.64
12	7.5198	3.4985	0.	-831.15
13	6.19	3.363	0.	-1249.6
14	2.5621	1.3242	0.	-1240.6
15	5.5403	5.461	0.	-647.59
16	2.2508	5.036	0.	-1350.7
17	1.3311	3.7223	0.	-1397.8
18	1.3559	1.3386	0.	-1325.5
19	6.5956	0.73741	0.	-808.87
20	7.4688	1.2083	0.	-788.47
21	8.9026	1.1957	0.	-666.93
22	10.167	1.2012	0.	-564.11
23	11.377	1.1963	0.	-469.81
24	12.565	1.1878	0.	-387.15
25	13.732	1.1809	0.	-312.85
26	14.877	1.1771	0.	-247.67
27	16.019	1.1764	0.	-190.49
28	17.155	1.1782	0.	-141.15
29	18.293	1.1816	0.	-99.328
30	19.429	1.187	0.	-65.047
31	20.568	1.1903	0.	-38.206
32	21.708	1.1904	0.	-18.777
33	22.857	1.1956	0.	-6.646
34	1.4226	2.5815	0.	-1385.1
35	22.849	2.3941	0.	-7.2188
36	22.849	3.6008	0.	-7.2378
37	22.852	4.8078	0.	-6.7206
38	21.709	4.7942	0.	-18.766
39	20.564	4.7936	0.	-38.411
40	19.424	4.7534	0.	-65.216
41	18.286	4.7193	0.	-99.592
42	17.15	4.7012	0.	-141.38
43	16.016	4.6943	0.	-190.5
44	14.885	4.6948	0.	-247.11
45	13.752	4.6965	0.	-311.85
46	12.58	4.7591	0.	-386.46
47	11.378	4.755	0.	-470.34
48	10.154	4.7542	0.	-566.64
49	8.868	4.7494	0.	-680.16
50	7.3669	4.6729	0.	-805.54
51	6.5581	5.2403	0.	-799.06
52	7.5206	2.3901	0.	-826.58
53	8.7987	2.3549	0.	-676.31
54	10.078	2.3799	0.	-570.91
55	11.331	2.3756	0.	-472.06
56	12.549	2.359	0.	-386.89
57	13.723	2.3528	0.	-312.71
58	14.878	2.3608	0.	-247.04
59	16.016	2.3607	0.	-190.06
60	17.153	2.3635	0.	-140.87
61	18.292	2.3685	0.	-99.153
62	19.428	2.3741	0.	-64.97
63	20.566	2.3811	0.	-38.385
64	21.705	2.3896	0.	-19.107
65	21.696	3.594	0.	-19.254
66	20.564	3.5831	0.	-38.486
67	19.421	3.558	0.	-65.229
68	18.286	3.5437	0.	-99.385
69	17.15	3.5332	0.	-141.02
70	16.014	3.5272	0.	-190.14
71	14.881	3.5266	0.	-246.82
72	13.738	3.5219	0.	-311.84
73	12.54	3.5512	0.	-387.95
74	11.315	3.5615	0.	-473.73
75	10.061	3.5613	0.	-572.88
76	8.7908	3.5634	0.	-678.62
77	6.0712	4.129	0.	-1133.3
78	3.8616	1.0056	0.	-624.53
79	3.6846	2.4116	0.	-1557.1
80	1.1694	4.8483	0.	-1306.3
81	2.891	2.8838	0.	-1331.7
82	4.6503	2.5235	0.	-1866.3
83	5.3845	0.95122	0.	-590.37
84	6.0915	1.8237	0.	-1090.3
85	6.1617	2.5145	0.	-1226.7
86	4.2328	2.8237	0.	-2032.1
87	4.2328	2.8237	0.1	-377.99
88	6.1617	2.5145	0.1	10.998
89	6.0915	1.8237	0.1	-10.063
90	5.3845	0.95122	0.1	-143.09
91	4.6503	2.5235	0.1	-383.33
92	2.891	2.8838	0.1	71.942
93	1.1694	4.8483	0.1	-290.42
94	3.6846	2.4116	0.1	61.331
95	3.8616	1.0056	0.1	-241.26
96	6.0712	4.129	0.1	29.63
97	8.7908	3.5634	0.1	-7.9362
98	10.061	3.5613	0.1	3.3753
99	11.315	3.5615	0.1	0.10968
100	12.54	3.5512	0.1	-1.6188
101	13.738	3.5219	0.1	-5.681
102	14.881	3.5266	0.1	-8.0415
103	16.014	3.5272	0.1	-9.2492
104	17.15	3.5332	0.1	-9.9233
105	18.286	3.5437	0.1	-10.283
106	19.421	3.558	0.1	-10.503
107	20.564	3.5831	0.1	-10.589
108	21.696	3.594	0.1	-10.682
109	21.705	2.3896	0.1	-10.707
110	20.566	2.3811	0.1	-10.637
111	19.428	2.3741	0.1	-10.554
112	18.292	2.3685	0.1	-10.332
113	17.153	2.3635	0.1	-9.9118
114	16.016	2.3607	0.1	-9.238
115	14.878	2.3608	0.1	-7.8459
116	13.723	2.3528	0.1	-5.7736
117	12.549	2.359	0.1	-2.2179
118	11.331	2.3756	0.1	0.74378
119	10.078	2.3799	0.1	1.7601
120	8.7987	2.3549	0.1	-6.1486
121	7.5206	2.3901	0.1	34.436
122	6.5581	5.2403	0.1	-2.8749
123	7.3669	4.6729	0.1	12.541
124	8.868	4.7494	0.1	-7.4328
125	10.154	4.7542	0.1	5.0931
126	11.378	4.755	0.1	-0.40797
127	12.58	4.7591	0.1	-2.7322
128	13.752	4.6965	0.1	-5.4139
129	14.885	4.6948	0.1	-6.987
130	16.016	4.6943	0.1	-7.7835
131	17.15	4.7012	0.1	-8.1816
132	18.286	4.7193	0.1	-8.4613
133	19.424	4.7534	0.1	-8.5713
134	20.564	4.7936	0.1	-8.3834
135	21.709	4.7942	0.1	-8.2473
136	22.852	4.8078	0.1	-7.5891
