Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent (von-Mises) Stress (psi)
1	2.6874	3.2928	0.	9112.7
2	1.8695	3.2378	0.	11805
3	0.99403	3.7451	0.	6627.7
4	3.7484	3.4222	0.	4947.8
5	3.325	1.7119	0.	4911.
6	2.6398	2.2821	0.	7719.5
7	2.1337	3.5054	0.	13398
8	17.698	2.9828	0.	1400.7
9	10.117	3.276	0.	2267.9
10	6.7506	1.654	0.	3649.5
11	4.9097	4.5685	0.	3823.
12	4.9097	4.5685	0.1	3823.
13	6.7506	1.654	0.1	3649.5
14	10.117	3.276	0.1	2267.9
15	17.698	2.9828	0.1	1400.7
16	2.1337	3.5054	0.1	13398
17	2.6398	2.2821	0.1	7719.5
18	3.325	1.7119	0.1	4911.
19	3.7484	3.4222	0.1	4947.8
20	0.99403	3.7451	0.1	6627.7
21	1.8695	3.2378	0.1	11805
22	2.6874	3.2928	0.1	9112.7
23	2.1667	1.	0.1	4018.2
24	2.1667	1.5	0.1	7325.7
25	2.1667	2.	0.1	24915
26	2.	2.	0.1	19305
27	2.	1.5	0.1	11270
28	2.	1.	0.1	8287.8
29	2.1667	5.	0.1	5344.2
30	2.1667	4.5	0.1	10546
31	2.1667	4.	0.1	22757
32	2.	4.	0.1	18463
33	2.	4.5	0.1	11480
34	2.	5.	0.1	4549.1
35	2.1667	6.	0.1	4044.9
36	5.5781	6.	0.1	3305.2
37	10.354	6.	0.1	2236.1
38	17.177	6.	0.1	1442.3
39	24.	6.	0.1	917.84
40	24.	3.	0.1	915.06
41	2.6226e-014	3.	0.1	3710.3
42	3.937e-014	6.	0.1	1759.4
43	1.	6.	0.1	4041.3
44	2.	6.	0.1	2853.2
45	24.	0.	0.1	1108.9
46	18.542	0.	0.1	1238.8
47	13.083	0.	0.1	1965.5
48	7.625	0.	0.1	3320.7
49	4.8958	0.	0.1	3914.6
50	2.1667	0.	0.1	4615.4
51	2.	0.	0.1	4442.2
52	0.	0.	0.1	2819.1
53	2.	0.	0.	4442.2
54	0.	0.	0.	2819.1
55	4.8958	0.	0.	3914.6
56	7.625	0.	0.	3320.7
57	13.083	0.	0.	1965.5
58	18.542	0.	0.	1238.8
59	2.1667	0.	0.	4615.4
60	24.	0.	0.	1108.9
61	1.	6.	0.	4041.3
62	2.	6.	0.	2853.2
63	3.937e-014	6.	0.	1759.4
64	2.6226e-014	3.	0.	3710.3
65	24.	3.	0.	915.05
66	24.	6.	0.	917.84
67	17.177	6.	0.	1442.3
68	10.354	6.	0.	2236.1
69	5.5781	6.	0.	3305.2
70	2.1667	6.	0.	4044.9
71	2.	4.5	0.	11480
72	2.	5.	0.	4549.1
73	2.	4.	0.	18463
74	2.1667	5.	0.	5344.2
75	2.1667	4.5	0.	10546
76	2.1667	4.	0.	22757
77	2.	1.5	0.	11270
78	2.	1.	0.	8287.8
79	2.	2.	0.	19305
80	2.1667	1.	0.	4018.2
81	2.1667	1.5	0.	7325.7
82	2.1667	2.	0.	24915
83	3.2179	3.3575	0.	6980.5
84	2.6636	2.7874	0.	8345.6
85	2.4106	3.3991	0.	11233
86	2.6874	3.2928	5.e-002	1250.6
87	2.427	3.6464	0.	15482
88	1.4318	3.4915	0.	9122.3
89	2.2547	2.76	0.	9743.7
90	2.0016	3.3716	0.	12572
91	1.8695	3.2378	5.e-002	158.53
92	1.9348	2.6189	0.	14613
93	0.99403	3.7451	5.e-002	411.65
94	0.99701	4.8725	0.	5253.1
95	0.49701	3.3725	0.	5064.2
96	1.497	4.1225	0.	8405.7
97	1.497	4.3725	0.	5240.2
98	1.497	3.8725	0.	12408
99	1.497	2.6225	0.	8105.
100	1.497	2.8725	0.	12233
101	3.5367	2.5671	0.	4792.3
102	5.2495	2.5381	0.	4234.5
103	4.329	3.9954	0.	4351.8
104	3.7484	3.4222	5.e-002	617.4
105	2.9575	3.9611	0.	7513.2
106	2.9824	1.997	0.	6282.
107	3.325	1.7119	5.e-002	254.09
108	4.1104	0.85597	0.	4350.7
109	2.7458	1.356	0.	4403.3
110	2.6398	2.2821	5.e-002	863.84
111	2.4033	1.891	0.	5986.9
112	2.4033	2.141	0.	15942
113	2.1337	3.5054	5.e-002	514.15
114	2.0669	3.7527	0.	15518
115	13.908	3.1294	0.	1818.8
116	17.698	2.9828	5.e-002	78.646
117	18.12	1.4914	0.	1304.5
118	20.849	2.9914	0.	1139.3
119	17.438	4.4914	0.	1418.3
120	8.4336	2.465	0.	2938.
121	7.5131	3.9223	0.	3004.5
122	10.117	3.276	5.e-002	176.11
123	11.6	1.638	0.	2104.1
124	10.235	4.638	0.	2241.7
125	6.7506	1.654	5.e-002	267.77
126	5.8232	0.82698	0.	3756.8
127	7.1878	0.82698	0.	3472.2
128	4.9097	4.5685	5.e-002	673.44
129	5.2439	5.2843	0.	3559.6
130	3.5382	4.7843	0.	4447.7
131	7.5131	3.9223	0.1	3004.5
132	4.329	3.9954	0.1	4351.8
133	3.5382	4.7843	0.1	4447.7
134	5.2439	5.2843	0.1	3559.6
135	8.4336	2.465	0.1	2938.
136	5.2495	2.5381	0.1	4234.5
137	7.1878	0.82698	0.1	3472.2
138	5.8232	0.82698	0.1	3756.8
139	13.908	3.1294	0.1	1818.8
140	10.235	4.638	0.1	2241.7
141	11.6	1.638	0.1	2104.1
142	17.438	4.4914	0.1	1418.3
143	20.849	2.9914	0.1	1139.3
144	18.12	1.4914	0.1	1304.5
145	2.0016	3.3716	0.1	12572
146	2.4106	3.3991	0.1	11233
147	2.0669	3.7527	0.1	15518
148	2.9824	1.997	0.1	6282.
149	2.2547	2.76	0.1	9743.7
150	2.6636	2.7874	0.1	8345.6
151	2.4033	1.891	0.1	5986.9
152	2.4033	2.141	0.1	15942
153	3.5367	2.5671	0.1	4792.3
154	2.7458	1.356	0.1	4403.3
155	4.1104	0.85597	0.1	4350.7
156	3.2179	3.3575	0.1	6980.5
157	2.9575	3.9611	0.1	7513.2
158	1.4318	3.4915	0.1	9122.3
159	1.497	2.8725	0.1	12233
160	1.497	2.6225	0.1	8105.
161	1.497	3.8725	0.1	12408
162	1.497	4.1225	0.1	8405.7
163	1.497	4.3725	0.1	5240.2
164	0.49701	3.3725	0.1	5064.2
165	0.99701	4.8725	0.1	5253.1
166	1.9348	2.6189	0.1	14613
167	2.427	3.6464	0.1	15482
168	2.1667	1.25	0.1	4933.8
169	2.1667	0.5	0.1	4149.
170	2.1667	1.	5.e-002	909.12
171	2.1667	1.75	0.1	14879
172	2.1667	1.5	5.e-002	582.34
173	2.0833	2.	0.1	19384
174	2.1667	2.	5.e-002	6046.7
175	2.	1.75	0.1	15213
176	2.	2.	5.e-002	1420.6
177	2.	1.25	0.1	9727.1
178	2.	1.5	5.e-002	683.18
179	1.	2.	0.1	5728.7
180	2.	0.5	0.1	6329.
181	2.	1.	5.e-002	438.86
182	2.1667	4.75	0.1	7939.9
183	2.1667	5.5	0.1	4675.2
184	2.1667	5.	5.e-002	702.63
185	2.1667	4.25	0.1	16565
186	2.1667	4.5	5.e-002	748.23
187	2.0833	4.	0.1	18443
188	2.1667	4.	5.e-002	1184.3
189	2.	4.25	0.1	13751
190	2.	4.	5.e-002	3090.6
191	2.	4.75	0.1	7985.3
192	2.	4.5	5.e-002	1615.1
193	2.	5.5	0.1	3365.9
194	2.	5.	5.e-002	680.95
195	3.8724	6.	0.1	3637.5
196	2.1667	6.	5.e-002	308.85
197	7.9661	6.	0.1	2714.7
198	5.5781	6.	5.e-002	628.25
199	13.766	6.	0.1	1836.4
200	10.354	6.	5.e-002	328.57
201	20.589	6.	0.1	1173.5
202	17.177	6.	5.e-002	109.94
203	24.	4.5	0.1	890.36
204	24.	6.	5.e-002	70.7
205	24.	1.5	0.1	988.71
206	24.	3.	5.e-002	54.656
207	3.9339e-014	4.5	0.1	2733.5
208	1.3113e-014	1.5	0.1	3201.
209	2.6581e-014	3.	5.e-002	416.21
210	0.5	6.	0.1	2742.3
211	5.2451e-014	6.	5.e-002	89.841
212	1.5	6.	0.1	3331.3
213	1.	6.	5.e-002	234.67
214	2.	6.	5.e-002	435.35
215	21.271	0.	0.1	1090.8
216	24.	0.	5.e-002	195.47
217	15.813	0.	0.1	1583.6
218	18.542	0.	5.e-002	162.61
219	10.354	0.	0.1	2631.4
220	13.083	0.	5.e-002	177.06
221	6.2604	0.	0.1	3557.8
222	7.625	0.	5.e-002	475.49
223	3.5313	0.	0.1	3879.6
224	4.8958	0.	5.e-002	120.41
225	2.1667	0.	5.e-002	1122.6
226	1.	1.8804e-030	0.1	3449.7
227	2.	3.7609e-030	5.e-002	554.83
228	0.	0.	5.e-002	774.33
229	1.	1.8804e-030	0.	3449.7
230	2.	0.5	0.	6329.
231	1.3113e-014	1.5	0.	3201.
232	6.2604	0.	0.	3557.8
233	3.5313	0.	0.	3879.6
234	10.354	0.	0.	2631.4
235	15.813	0.	0.	1583.6
236	21.271	0.	0.	1090.8
237	2.1667	0.5	0.	4149.
238	24.	1.5	0.	988.71
239	1.5	6.	0.	3331.3
240	0.5	6.	0.	2742.3
241	2.	5.5	0.	3365.9
242	3.9339e-014	4.5	0.	2733.5
243	1.	2.	0.	5728.7
244	24.	4.5	0.	890.36
245	20.589	6.	0.	1173.5
246	13.766	6.	0.	1836.4
247	7.9661	6.	0.	2714.7
248	3.8724	6.	0.	3637.5
249	2.1667	5.5	0.	4675.2
250	2.	4.75	0.	7985.3
251	2.	4.25	0.	13751
252	2.0833	4.	0.	18443
253	2.1667	4.75	0.	7939.9
254	2.1667	4.25	0.	16565
255	2.	1.25	0.	9727.1
256	2.	1.75	0.	15213
257	2.0833	2.	0.	19384
258	2.1667	1.25	0.	4933.8
259	2.1667	1.75	0.	14879
