Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Stress (psi)
1	18.168	3.7329	0.	-3548.2
2	18.087	2.4456	0.	-3080.4
3	17.571	5.4993	0.	-616.56
4	17.508	5.0779	0.	-916.37
5	17.58	3.9391	0.	-2396.4
6	18.557	1.9541	0.	-2201.6
7	18.768	1.0617	0.	-778.69
8	17.106	4.7165	0.	-1362.7
9	17.192	3.9346	0.	-1941.1
10	18.566	3.3261	0.	-2375.2
11	18.96	2.8249	0.	-1777.
12	19.256	2.2225	0.	-1375.4
13	16.98	5.0875	0.	-1266.
14	19.509	2.9066	0.	-1314.5
15	16.22	4.2641	0.	-1750.
16	19.587	1.8754	0.	-1021.6
17	16.459	3.1374	0.	-1948.4
18	20.137	2.4369	0.	-910.96
19	20.414	1.4409	0.	-734.93
20	20.726	3.1443	0.	-745.5
21	22.677	4.5287	0.	-272.19
22	22.048	4.5574	0.	-405.17
23	21.407	4.582	0.	-535.92
24	1.4767	1.466	0.	-6102.9
25	22.558	1.4881	0.	-297.13
26	2.226	1.4387	0.	-5673.9
27	2.9785	1.413	0.	-5471.8
28	3.7231	1.4002	0.	-5223.5
29	4.4758	1.3891	0.	-4999.5
30	5.2295	1.3802	0.	-4771.4
31	5.9868	1.375	0.	-4538.4
32	6.7414	1.375	0.	-4311.3
33	7.4987	1.3989	0.	-4087.8
34	8.2507	1.4035	0.	-3868.9
35	9.0023	1.3972	0.	-3652.
36	9.7516	1.4106	0.	-3440.3
37	10.503	1.4094	0.	-3230.5
38	11.25	1.418	0.	-3024.4
39	12.	1.418	0.	-2821.4
40	12.747	1.4087	0.	-2622.2
41	13.5	1.418	0.	-2423.3
42	14.276	1.3853	0.	-2228.9
43	15.058	1.3437	0.	-2019.3
44	15.866	1.1783	0.	-1747.3
45	21.854	1.4744	0.	-446.4
46	14.695	4.6201	0.	-2117.4
47	13.872	4.6193	0.	-2328.2
48	13.055	4.6148	0.	-2540.4
49	12.247	4.5976	0.	-2754.4
50	11.432	4.5994	0.	-2975.4
51	10.614	4.5981	0.	-3199.3
52	9.7981	4.5953	0.	-3427.3
53	8.9781	4.6026	0.	-3658.9
54	8.1634	4.596	0.	-3894.4
55	7.3507	4.5955	0.	-4131.6
56	6.5389	4.6014	0.	-4372.1
57	5.7288	4.6111	0.	-4612.2
58	4.9249	4.6218	0.	-4858.5
59	4.0989	4.6178	0.	-5132.3
60	3.1879	4.4611	0.	-5325.1
61	2.3293	4.4827	0.	-5640.
62	1.4756	3.7515	0.	-6240.
63	1.462	2.9784	0.	-6304.4
64	1.4688	2.2127	0.	-6246.4
65	22.569	2.2524	0.	-294.57
66	22.621	3.0055	0.	-284.86
67	22.659	3.7724	0.	-277.38
68	14.652	3.9457	0.	-2152.8
69	14.54	3.3066	0.	-2185.8
70	21.97	3.0302	0.	-427.7
71	14.41	2.6862	0.	-2214.8
72	3.34	3.457	0.	-5164.1
73	3.5841	2.7738	0.	-5202.8
74	4.3269	2.6983	0.	-4980.1
75	5.1158	2.671	0.	-4760.1
76	5.8875	2.6586	0.	-4534.5
77	6.6626	2.66	0.	-4311.8
78	7.439	2.6694	0.	-4087.8
79	8.2163	2.6941	0.	-3866.9
80	8.9934	2.7204	0.	-3646.
81	9.7583	2.7302	0.	-3431.2
82	10.529	2.7368	0.	-3218.5
83	11.297	2.7387	0.	-3009.
84	12.073	2.7007	0.	-2799.7
85	12.851	2.694	0.	-2595.3
86	12.97	3.3193	0.	-2565.1
87	5.0214	3.2987	0.	-4772.6
88	4.2613	3.3193	0.	-5034.3
89	18.35	2.3031	0.	-2960.9
90	17.909	3.5927	0.	-2982.5
91	23.277	0.74584	0.	-153.27
92	23.279	1.4934	0.	-154.9
93	23.291	2.25	0.	-151.34
94	23.299	2.9984	0.	-147.15
95	23.291	3.75	0.	-147.51
96	23.339	4.5028	0.	-140.56
97	23.35	5.2514	0.	-137.52
98	22.7	5.2713	0.	-264.52
99	22.054	5.2799	0.	-397.49
100	21.407	5.291	0.	-523.36
101	20.79	5.3115	0.	-631.65
102	20.167	5.3529	0.	-701.42
103	19.547	5.411	0.	-684.7
104	18.881	5.486	0.	-533.75
105	18.541	5.2524	0.	-498.58
106	18.617	4.9505	0.	-754.66
107	18.637	4.5873	0.	-1082.6
108	18.596	4.2349	0.	-1619.6
109	18.529	3.8844	0.	-2449.3
110	18.879	0.3744	0.	-512.23
111	19.682	0.53741	0.	-688.97
112	20.401	0.67869	0.	-673.68
113	21.099	0.72146	0.	-581.84
114	21.83	0.73706	0.	-443.84
115	22.555	0.73701	0.	-295.34
116	17.229	0.37689	0.	-878.07
117	17.299	0.71779	0.	-921.07
118	17.38	1.0648	0.	-1034.1
119	17.454	1.45	0.	-1329.5
120	17.536	1.8219	0.	-1863.6
121	17.616	2.2196	0.	-2492.7
122	0.74174	0.74066	0.	-5279.
123	1.4871	0.73484	0.	-6010.7
124	2.2408	0.72152	0.	-5762.9
125	2.9933	0.71303	0.	-5565.5
126	3.7411	0.70013	0.	-5307.4
127	4.4906	0.6952	0.	-5056.7
128	5.2421	0.6912	0.	-4809.5
129	5.9941	0.68884	0.	-4569.8
130	6.7484	0.69119	0.	-4334.3
131	7.5005	0.6976	0.	-4105.9
132	8.2501	0.70061	0.	-3881.9
133	9.0008	0.70111	0.	-3663.2
134	9.75	0.70901	0.	-3448.
135	10.5	0.70901	0.	-3236.4
136	11.25	0.70901	0.	-3028.4
137	12.	0.70901	0.	-2823.8
138	12.75	0.70901	0.	-2621.1
139	13.5	0.70901	0.	-2420.
140	14.25	0.70901	0.	-2216.5
141	15.005	0.66383	0.	-1990.1
142	15.751	0.59834	0.	-1727.5
143	16.491	0.4707	0.	-1356.3
144	0.78939	5.263	0.	-5291.5
145	0.75122	4.5167	0.	-5811.1
146	0.7435	3.7556	0.	-6093.7
