Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Elastic Strain (in/in)
1	2.1687	3.281	0.	4.6122e-004
2	1.8915	2.6534	0.	4.6536e-004
3	0.94465	3.74	0.	4.3216e-004
4	2.8	3.7616	0.	2.9171e-004
5	2.8864	2.3057	0.	2.5471e-004
6	0.97771	2.4527	0.	4.2771e-004
7	1.5823	5.3312	0.	1.6986e-004
8	3.4991	4.799	0.	1.8835e-004
9	1.0307	0.63566	0.	2.7511e-004
10	2.7886	1.2996	0.	3.6599e-004
11	0.88887	4.7396	0.	2.936e-004
12	0.96529	1.7507	0.	3.2599e-004
13	2.3145	2.6426	0.	5.2565e-004
14	1.4641	3.0685	0.	3.5142e-004
15	22.341	4.5159	0.	1.9423e-005
16	20.679	4.529	0.	2.7545e-005
17	18.992	4.5343	0.	3.8313e-005
18	17.314	4.5377	0.	5.0259e-005
19	15.641	4.5384	0.	6.3077e-005
20	13.98	4.54	0.	7.6468e-005
21	12.302	4.5362	0.	9.0983e-005
22	10.611	4.5325	0.	1.0508e-004
23	8.8914	4.5174	0.	1.2769e-004
24	6.9405	4.5	0.	1.4257e-004
25	5.3837	5.0795	0.	1.672e-004
26	4.6618	4.3671	0.	1.8395e-004
27	3.1812	4.2477	0.	2.0539e-004
28	22.393	1.5231	0.	1.9196e-005
29	22.35	3.0251	0.	2.1661e-005
30	3.773	0.92168	0.	1.576e-004
31	5.1832	1.0833	0.	1.7093e-004
32	6.6207	1.3042	0.	1.4934e-004
33	8.02	1.4707	0.	1.3137e-004
34	9.5618	1.5454	0.	1.1557e-004
35	11.179	1.5667	0.	1.015e-004
36	12.811	1.5481	0.	8.7282e-005
37	14.386	1.5677	0.	7.3687e-005
38	15.982	1.5679	0.	6.0901e-005
39	17.582	1.5683	0.	4.8543e-005
40	19.183	1.5687	0.	3.7082e-005
41	20.792	1.5601	0.	2.6978e-005
42	1.302	1.0761	0.	1.5111e-004
43	2.5541	3.3168	0.	4.3911e-004
44	2.9138	1.7107	0.	2.8583e-004
45	2.7627	2.8506	0.	3.4958e-004
46	3.5484	1.8408	0.	1.8373e-004
47	4.0527	3.7787	0.	1.9207e-004
48	20.7	3.0508	0.	2.8581e-005
49	19.065	3.0589	0.	3.8105e-005
50	17.421	3.0611	0.	4.957e-005
51	15.781	3.061	0.	6.2035e-005
52	14.152	3.0601	0.	7.5009e-005
53	12.5	3.0561	0.	8.9526e-005
54	10.768	3.0661	0.	1.0285e-004
55	9.1329	3.0541	0.	1.2414e-004
56	7.6111	2.9067	0.	1.3504e-004
57	6.2936	2.547	0.	1.4658e-004
58	4.9068	2.1263	0.	1.8118e-004
59	3.3605	3.308	0.	2.4519e-004
60	4.5992	3.034	0.	1.8893e-004
61	3.5959	2.7116	0.	2.1803e-004
62	3.7901	5.3989	0.	1.7527e-004
63	5.6755	3.6638	0.	1.6061e-004
64	5.6755	3.6638	0.1	4.6056e-004
