Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Elastic Strain (in/in)
1	16.4	2.1818	0.	-6.2292e-004
2	16.4	2.3636	0.	-4.9243e-004
3	16.4	2.5455	0.	-4.3542e-004
4	16.4	2.7273	0.	-4.0594e-004
5	16.4	2.9091	0.	-3.9338e-004
6	16.4	3.0909	0.	-3.9338e-004
7	16.4	3.2727	0.	-4.0594e-004
8	16.4	3.4545	0.	-4.3542e-004
9	16.4	3.6364	0.	-4.9243e-004
10	16.4	3.8182	0.	-6.2292e-004
11	16.567	2.1818	0.	-6.171e-004
12	16.567	2.3636	0.	-4.9022e-004
13	16.567	2.5455	0.	-4.3149e-004
14	16.567	2.7273	0.	-4.0155e-004
15	16.567	2.9091	0.	-3.8877e-004
16	16.567	3.0909	0.	-3.8877e-004
17	16.567	3.2727	0.	-4.0155e-004
18	16.567	3.4545	0.	-4.3149e-004
19	16.567	3.6364	0.	-4.9022e-004
20	16.567	3.8182	0.	-6.171e-004
21	0.18427	0.18182	0.	-3.9984e-004
22	0.18427	0.36364	0.	-4.423e-004
23	0.18427	0.54545	0.	-5.0162e-004
24	0.18427	0.72727	0.	-5.4925e-004
25	0.18427	0.90909	0.	-5.8575e-004
26	0.18427	1.0909	0.	-6.1351e-004
27	0.18427	1.2727	0.	-6.3488e-004
28	0.18427	1.4545	0.	-6.5149e-004
29	0.18427	1.6364	0.	-6.6451e-004
30	0.18427	1.8182	0.	-6.7473e-004
31	0.18427	2.	0.	-6.8273e-004
32	0.18427	2.1818	0.	-6.8891e-004
33	0.18427	2.3636	0.	-6.9356e-004
34	0.18427	2.5455	0.	-6.9689e-004
35	0.18427	2.7273	0.	-6.9904e-004
36	0.18427	2.9091	0.	-7.0009e-004
37	0.18427	3.0909	0.	-7.0009e-004
38	0.18427	3.2727	0.	-6.9904e-004
39	0.18427	3.4545	0.	-6.9689e-004
40	0.18427	3.6364	0.	-6.9356e-004
41	0.18427	3.8182	0.	-6.8891e-004
42	0.18427	4.	0.	-6.8273e-004
43	0.18427	4.1818	0.	-6.7473e-004
44	0.18427	4.3636	0.	-6.6451e-004
45	0.18427	4.5455	0.	-6.5149e-004
46	0.18427	4.7273	0.	-6.3488e-004
47	0.18427	4.9091	0.	-6.1351e-004
48	0.18427	5.0909	0.	-5.8575e-004
49	0.18427	5.2727	0.	-5.4925e-004
50	0.18427	5.4545	0.	-5.0162e-004
51	0.18427	5.6364	0.	-4.423e-004
52	0.18427	5.8182	0.	-3.9984e-004
53	0.36854	0.18182	0.	-5.039e-004
54	0.36854	0.36364	0.	-4.9023e-004
55	0.36854	0.54545	0.	-4.9962e-004
56	0.36854	0.72727	0.	-5.1917e-004
57	0.36854	0.90909	0.	-5.4046e-004
58	0.36854	1.0909	0.	-5.6007e-004
59	0.36854	1.2727	0.	-5.7694e-004
60	0.36854	1.4545	0.	-5.9104e-004
61	0.36854	1.6364	0.	-6.0264e-004
62	0.36854	1.8182	0.	-6.1207e-004
63	0.36854	2.	0.	-6.1963e-004
64	0.36854	2.1818	0.	-6.2558e-004
65	0.36854	2.3636	0.	-6.3012e-004
66	0.36854	2.5455	0.	-6.334e-004
67	0.36854	2.7273	0.	-6.3553e-004
68	0.36854	2.9091	0.	-6.3658e-004
69	0.36854	3.0909	0.	-6.3658e-004
70	0.36854	3.2727	0.	-6.3553e-004
71	0.36854	3.4545	0.	-6.334e-004
72	0.36854	3.6364	0.	-6.3012e-004
73	0.36854	3.8182	0.	-6.2558e-004
74	0.36854	4.	0.	-6.1963e-004
75	0.36854	4.1818	0.	-6.1207e-004
76	0.36854	4.3636	0.	-6.0264e-004
77	0.36854	4.5455	0.	-5.9104e-004
78	0.36854	4.7273	0.	-5.7694e-004
79	0.36854	4.9091	0.	-5.6007e-004
80	0.36854	5.0909	0.	-5.4046e-004
81	0.36854	5.2727	0.	-5.1917e-004
82	0.36854	5.4545	0.	-4.9962e-004
83	0.36854	5.6364	0.	-4.9023e-004
84	0.36854	5.8182	0.	-5.039e-004
85	0.55281	0.18182	0.	-5.5654e-004
86	0.55281	0.36364	0.	-5.4038e-004
