Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Elastic Strain (in/in)
1	3.955	2.7536	0.	9.237e-005
2	5.3226	3.4676	0.	5.0953e-005
3	4.6384	1.2942	0.	5.2578e-005
4	5.1063	4.1729	0.	4.5557e-005
5	2.4009	0.66405	0.	5.2281e-005
6	2.4489	1.7221	0.	5.4352e-005
7	4.6335	0.50721	0.	3.6028e-005
8	2.2315	4.3357	0.	3.6996e-005
9	4.5837	5.4753	0.	3.046e-005
10	5.2937	2.5898	0.	5.0684e-005
11	2.2137	5.1553	0.	3.6306e-005
12	1.077	4.953	0.	7.7494e-005
13	1.1	3.8512	0.	8.9779e-005
14	1.2678	1.2776	0.	7.2405e-005
15	5.5741	0.7408	0.	2.9552e-005
16	6.3828	1.2698	0.	3.0263e-005
17	7.8927	1.2406	0.	2.7322e-005
18	9.1676	1.2219	0.	2.1041e-005
19	10.376	1.2024	0.	1.8139e-005
20	11.545	1.1873	0.	1.5425e-005
21	12.697	1.1823	0.	1.301e-005
22	13.842	1.1783	0.	1.0791e-005
23	14.964	1.1752	0.	8.8103e-006
24	16.096	1.1748	0.	7.0053e-006
25	17.218	1.1766	0.	5.4444e-006
26	18.346	1.1792	0.	4.0994e-006
27	19.471	1.183	0.	2.9946e-006
28	20.599	1.1846	0.	2.1135e-006
29	21.731	1.185	0.	1.4485e-006
30	22.862	1.199	0.	1.0052e-006
31	22.854	2.4029	0.	1.3501e-006
32	22.855	3.5997	0.	1.3471e-006
33	22.864	4.7967	0.	1.007e-006
34	21.727	4.8017	0.	1.4515e-006
35	20.596	4.7795	0.	2.1167e-006
36	19.465	4.7393	0.	3.0004e-006
37	18.338	4.7081	0.	4.1082e-006
38	17.214	4.6918	0.	5.4425e-006
39	16.09	4.6873	0.	7.0076e-006
40	14.966	4.6862	0.	8.796e-006
41	13.839	4.6883	0.	1.0795e-005
42	12.707	4.7233	0.	1.2971e-005
43	11.554	4.7612	0.	1.5375e-005
44	10.387	4.7668	0.	1.8018e-005
45	9.1902	4.7901	0.	2.1547e-005
46	7.958	4.7879	0.	2.654e-005
47	6.5716	4.7526	0.	2.9653e-005
48	5.5015	5.2568	0.	3.8024e-005
49	6.615	3.5794	0.	2.7973e-005
50	6.5878	2.4533	0.	2.8708e-005
51	7.8273	2.4071	0.	2.6997e-005
52	9.0916	2.4092	0.	2.1789e-005
53	10.32	2.3829	0.	1.8368e-005
54	11.516	2.3632	0.	1.5316e-005
55	12.689	2.3612	0.	1.3035e-005
56	13.838	2.358	0.	1.0887e-005
57	14.963	2.3569	0.	8.9456e-006
58	16.093	2.3566	0.	7.1791e-006
59	17.217	2.3593	0.	5.6342e-006
60	18.345	2.3627	0.	4.3103e-006
61	19.471	2.3663	0.	3.2179e-006
62	20.598	2.3716	0.	2.358e-006
63	21.727	2.389	0.	1.7368e-006
64	21.717	3.5885	0.	1.7437e-006
65	20.596	3.5752	0.	2.357e-006
66	19.462	3.5484	0.	3.2237e-006
67	18.338	3.5367	0.	4.3166e-006
68	17.214	3.5268	0.	5.6417e-006
69	16.088	3.521	0.	7.1917e-006
70	14.964	3.5198	0.	8.9408e-006
71	13.835	3.5212	0.	1.0892e-005
72	12.69	3.5325	0.	1.3014e-005
73	11.515	3.5575	0.	1.5281e-005
74	10.326	3.57	0.	1.8303e-005
75	7.8643	3.6059	0.	2.6923e-005
76	9.1092	3.5893	0.	2.2021e-005
77	4.3554	5.0853	0.	4.099e-005
78	4.7624	4.7402	0.	4.8085e-005
79	2.7081	1.1321	0.	3.4333e-005
80	2.4741	2.3789	0.	5.8088e-005
81	1.4113	2.7158	0.	8.592e-005
82	3.6191	3.4098	0.	1.1875e-004
83	3.9108	3.296	0.	8.74e-005
84	4.3798	0.92153	0.	3.9286e-005
85	5.0422	1.8326	0.	4.3071e-005
86	2.8466	3.1367	0.	6.2179e-005
87	3.3699	2.8378	0.	9.7971e-005
88	2.4236	3.6552	0.	4.5029e-005
89	2.4236	3.6552	0.1	1.399e-004
90	3.3699	2.8378	0.1	2.1597e-004
91	2.8466	3.1367	0.1	1.7318e-004
92	5.0422	1.8326	0.1	1.1826e-004
93	4.3798	0.92153	0.1	6.8732e-005
94	3.9108	3.296	0.1	1.7379e-004
95	3.6191	3.4098	0.1	2.4458e-004
96	1.4113	2.7158	0.1	1.3336e-004
97	2.4741	2.3789	0.1	1.5195e-004
98	2.7081	1.1321	0.1	8.9822e-005
99	4.7624	4.7402	0.1	1.0562e-004
100	4.3554	5.0853	0.1	7.606e-005
101	9.1092	3.5893	0.1	6.4793e-005
102	7.8643	3.6059	0.1	7.532e-005
103	10.326	3.57	0.1	5.4798e-005
104	11.515	3.5575	0.1	4.5905e-005
105	12.69	3.5325	0.1	3.7922e-005
106	13.835	3.5212	0.1	3.0815e-005
107	14.964	3.5198	0.1	2.4522e-005
108	16.088	3.521	0.1	1.8981e-005
109	17.214	3.5268	0.1	1.416e-005
110	18.338	3.5367	0.1	1.0078e-005
111	19.462	3.5484	0.1	6.7254e-006
112	20.596	3.5752	0.1	4.0976e-006
113	21.717	3.5885	0.1	2.2111e-006
114	21.727	2.389	0.1	2.1993e-006
115	20.598	2.3716	0.1	4.0876e-006
116	19.471	2.3663	0.1	6.6994e-006
117	18.345	2.3627	0.1	1.0056e-005
